CMDLINE python3 scripts/generate_text.py
MEM 3501.359375 1719630727.7056
MEM 3501.359375 1719630727.8065
MEM 3506.500000 1719630727.9073
MEM 3477.511719 1719630728.0106
MEM 3477.511719 1719630728.1145
MEM 3477.511719 1719630728.2187
MEM 3477.511719 1719630728.3226
MEM 3477.511719 1719630728.4266
MEM 3477.511719 1719630728.5305
MEM 3477.511719 1719630728.6345
MEM 3493.511719 1719630728.7354
MEM 3493.511719 1719630728.8363
MEM 3493.511719 1719630728.9372
MEM 3547.386719 1719630729.0380
MEM 3639.011719 1719630729.1426
MEM 3598.695312 1719630729.2434
MEM 3598.562500 1719630729.3465
MEM 3733.437500 1719630729.4506
MEM 3768.437500 1719630729.5515
MEM 3748.886719 1719630729.6546
MEM 3560.800781 1719630729.7589
MEM 3595.925781 1719630729.8610
MEM 3629.925781 1719630729.9623
MEM 3664.925781 1719630730.0636
MEM 3679.550781 1719630730.1666
MEM 3683.300781 1719630730.2705
MEM 3601.828125 1719630730.3714
MEM 3522.453125 1719630730.4722
MEM 3549.703125 1719630730.5747
MEM 3556.703125 1719630730.6785
MEM 3580.203125 1719630730.7794
MEM 3511.945312 1719630730.8802
MEM 3485.824219 1719630730.9825
MEM 3485.824219 1719630731.0865
MEM 3485.824219 1719630731.1905
MEM 3485.824219 1719630731.2914
MEM 3485.824219 1719630731.3946
MEM 3485.824219 1719630731.4957
MEM 3485.824219 1719630731.5985
MEM 3485.824219 1719630731.7026
MEM 3485.824219 1719630731.8035
MEM 3549.074219 1719630731.9043
MEM 3531.558594 1719630732.0066
MEM 3645.804688 1719630732.1106
MEM 3645.804688 1719630732.2146
MEM 3660.679688 1719630732.3185
MEM 3621.859375 1719630732.4226
MEM 3581.863281 1719630732.5265
MEM 3581.863281 1719630732.6293
MEM 3581.863281 1719630732.7301
MEM 3581.863281 1719630732.8306
MEM 3581.863281 1719630732.9349
MEM 3581.863281 1719630733.0385
MEM 3581.863281 1719630733.1425
MEM 3581.863281 1719630733.2466
MEM 3581.863281 1719630733.3505
MEM 3581.863281 1719630733.4514
MEM 3587.570312 1719630733.5550
MEM 3621.820312 1719630733.6560
MEM 3621.820312 1719630733.7568
MEM 3638.695312 1719630733.8577
MEM 3597.785156 1719630733.9586
MEM 3597.785156 1719630734.0625
MEM 3597.785156 1719630734.1650
MEM 3597.785156 1719630734.2658
MEM 3597.785156 1719630734.3666
MEM 3597.785156 1719630734.4675
MEM 3597.785156 1719630734.5706
MEM 3597.785156 1719630734.6737
MEM 3613.785156 1719630734.7746
MEM 3613.785156 1719630734.8797
MEM 3613.785156 1719630734.9825
MEM 3656.160156 1719630735.0836
MEM 3737.410156 1719630735.1865
MEM 3840.160156 1719630735.2906
MEM 3812.675781 1719630735.4065
MEM 3805.679688 1719630735.5330
MEM 3915.304688 1719630735.6653
MEM 3963.804688 1719630735.7666
MEM 3839.847656 1719630735.8705
MEM 3685.050781 1719630735.9749
MEM 3720.675781 1719630736.0789
MEM 3756.550781 1719630736.1828
MEM 3790.050781 1719630736.2871
MEM 3808.800781 1719630736.3906
MEM 3813.050781 1719630736.4946
MEM 3701.652344 1719630736.5954
MEM 3653.308594 1719630736.6966
MEM 3679.683594 1719630736.7981
MEM 3685.558594 1719630736.9025
MEM 3708.683594 1719630737.0034
MEM 3670.714844 1719630737.1042
MEM 3615.726562 1719630737.2050
MEM 3615.726562 1719630737.3058
MEM 3615.726562 1719630737.4077
MEM 3615.726562 1719630737.5105
MEM 3615.726562 1719630737.6145
MEM 3615.726562 1719630737.7186
MEM 3615.726562 1719630737.8225
MEM 3615.726562 1719630737.9265
MEM 3615.726562 1719630738.0274
MEM 3615.726562 1719630738.1282
MEM 3679.734375 1719630738.2291
MEM 3725.785156 1719630738.3299
MEM 3775.785156 1719630738.4307
MEM 3777.160156 1719630738.5345
MEM 3798.535156 1719630738.6354
MEM 3824.671875 1719630738.7386
MEM 3711.800781 1719630738.8425
MEM 3711.800781 1719630738.9465
MEM 3711.800781 1719630739.0506
MEM 3711.800781 1719630739.1545
MEM 3711.800781 1719630739.2592
MEM 3711.800781 1719630739.3625
MEM 3711.800781 1719630739.4665
MEM 3711.800781 1719630739.5708
MEM 3711.800781 1719630739.6745
MEM 3679.769531 1719630739.7754
MEM 3751.644531 1719630739.8786
MEM 3751.644531 1719630739.9815
MEM 3754.882812 1719630740.0827
MEM 3727.789062 1719630740.1865
MEM 3727.789062 1719630740.2905
MEM 3727.789062 1719630740.3949
MEM 3727.789062 1719630740.4990
MEM 3727.789062 1719630740.6025
MEM 3727.789062 1719630740.7065
MEM 3727.789062 1719630740.8074
MEM 3744.039062 1719630740.9083
MEM 3744.039062 1719630741.0101
MEM 3744.039062 1719630741.1110
MEM 3789.164062 1719630741.2187
MEM 3862.789062 1719630741.3196
MEM 3976.664062 1719630741.4204
MEM 3869.675781 1719630741.5212
MEM 3839.558594 1719630741.6221
MEM 3993.683594 1719630741.7271
MEM 4000.058594 1719630741.8313
MEM 4025.683594 1719630741.9361
MEM 3995.046875 1719630742.0386
MEM 3777.996094 1719630742.1429
MEM 3813.121094 1719630742.2465
MEM 3847.496094 1719630742.3508
MEM 3880.996094 1719630742.4523
MEM 3890.621094 1719630742.5554
MEM 3894.621094 1719630742.6585
MEM 3684.421875 1719630742.7594
MEM 3758.812500 1719630742.8602
MEM 3760.187500 1719630742.9626
MEM 3771.562500 1719630743.0647
MEM 3698.296875 1719630743.1705
MEM 3696.207031 1719630743.2747
MEM 3696.207031 1719630743.3785
MEM 3696.207031 1719630743.4825
MEM 3696.207031 1719630743.5866
MEM 3696.207031 1719630743.6905
MEM 3696.207031 1719630743.7932
MEM 3696.207031 1719630743.8945
MEM 3696.207031 1719630743.9986
MEM 3696.207031 1719630744.1026
MEM 3696.207031 1719630744.2065
MEM 3745.207031 1719630744.3075
MEM 3728.777344 1719630744.4084
MEM 3855.523438 1719630744.5092
MEM 3856.273438 1719630744.6105
MEM 3868.648438 1719630744.7185
MEM 3808.148438 1719630744.8226
MEM 3792.277344 1719630744.9265
MEM 3792.277344 1719630745.0305
MEM 3792.277344 1719630745.1345
MEM 3792.277344 1719630745.2385
MEM 3792.277344 1719630745.3425
MEM 3792.277344 1719630745.4465
MEM 3792.277344 1719630745.5506
MEM 3792.277344 1719630745.6545
MEM 3792.277344 1719630745.7586
MEM 3792.277344 1719630745.8594
MEM 3832.132812 1719630745.9626
MEM 3832.132812 1719630746.0650
MEM 3799.238281 1719630746.1659
MEM 3808.300781 1719630746.2666
MEM 3808.300781 1719630746.3705
MEM 3808.300781 1719630746.4746
MEM 3808.300781 1719630746.5755
MEM 3808.300781 1719630746.6785
MEM 3808.300781 1719630746.7811
MEM 3808.300781 1719630746.8865
MEM 3815.300781 1719630746.9906
MEM 3824.300781 1719630747.0919
MEM 3824.300781 1719630747.1928
MEM 3846.925781 1719630747.2945
MEM 3917.800781 1719630747.3978
MEM 4006.550781 1719630747.5090
MEM 4024.675781 1719630747.6105
MEM 4053.550781 1719630747.7145
MEM 3949.535156 1719630747.8334
MEM 4055.179688 1719630747.9344
MEM 3935.054688 1719630748.0608
MEM 4012.054688 1719630748.1617
MEM 4062.179688 1719630748.3135
MEM 0.000000 1719630750.3907
MEM 0.000000 1719630750.5065
MEM 0.000000 1719630750.6075
MEM 0.000000 1719630750.7092
MEM 0.000000 1719630750.8100
MEM 0.000000 1719630750.9145
MEM 0.000000 1719630751.0180
MEM 0.000000 1719630751.1188
MEM 0.000000 1719630751.2226
