CMDLINE python3 scripts/generate_text.py
MEM 3552.214844 1719631487.0074
MEM 3554.281250 1719631487.1082
MEM 3464.195312 1719631487.2105
MEM 3464.195312 1719631487.3145
MEM 3464.195312 1719631487.4182
MEM 3464.195312 1719631487.5186
MEM 3464.195312 1719631487.6195
MEM 3464.195312 1719631487.7225
MEM 3464.195312 1719631487.8265
MEM 3464.195312 1719631487.9305
MEM 3464.195312 1719631488.0346
MEM 3441.902344 1719631488.1386
MEM 3504.027344 1719631488.2401
MEM 3504.027344 1719631488.3409
MEM 3514.144531 1719631488.4417
MEM 3480.152344 1719631488.5425
MEM 3480.152344 1719631488.6465
MEM 3480.152344 1719631488.7505
MEM 3480.152344 1719631488.8515
MEM 3480.152344 1719631488.9547
MEM 3480.152344 1719631489.0586
MEM 3480.152344 1719631489.1594
MEM 3496.152344 1719631489.2603
MEM 3496.152344 1719631489.3626
MEM 3496.152344 1719631489.4634
MEM 3548.527344 1719631489.5666
MEM 3624.277344 1719631489.6674
MEM 3711.152344 1719631489.7708
MEM 3631.441406 1719631489.8746
MEM 3624.085938 1719631489.9785
MEM 3796.460938 1719631490.0945
MEM 3851.835938 1719631490.2014
MEM 3822.140625 1719631490.3026
MEM 3872.640625 1719631490.4062
MEM 3634.699219 1719631490.5109
MEM 3669.699219 1719631490.6151
MEM 3704.699219 1719631490.7183
MEM 3736.449219 1719631490.8229
MEM 3744.949219 1719631490.9267
MEM 3748.949219 1719631491.0306
MEM 3500.886719 1719631491.1314
MEM 3608.042969 1719631491.2322
MEM 3614.667969 1719631491.3332
MEM 3623.917969 1719631491.4345
MEM 3571.015625 1719631491.5354
MEM 3550.792969 1719631491.6385
MEM 3550.792969 1719631491.7426
MEM 3550.792969 1719631491.8468
MEM 3550.792969 1719631491.9506
MEM 3550.792969 1719631492.0585
MEM 3550.792969 1719631492.1625
MEM 3550.792969 1719631492.2666
MEM 3550.792969 1719631492.3706
MEM 3550.792969 1719631492.4745
MEM 3550.792969 1719631492.5785
MEM 3611.417969 1719631492.6826
MEM 3589.375000 1719631492.7866
MEM 3710.773438 1719631492.8906
MEM 3710.773438 1719631492.9946
MEM 3724.023438 1719631493.0985
MEM 3682.175781 1719631493.2025
MEM 3646.812500 1719631493.3065
MEM 3646.812500 1719631493.4106
MEM 3646.812500 1719631493.5145
MEM 3646.812500 1719631493.6180
MEM 3646.812500 1719631493.7187
MEM 3646.812500 1719631493.8226
MEM 3646.812500 1719631493.9266
MEM 3646.812500 1719631494.0307
MEM 3646.812500 1719631494.1346
MEM 3646.812500 1719631494.2355
MEM 3686.781250 1719631494.3386
MEM 3686.781250 1719631494.4426
MEM 3668.792969 1719631494.5434
MEM 3662.785156 1719631494.6442
MEM 3662.785156 1719631494.7465
MEM 3662.785156 1719631494.8505
MEM 3662.785156 1719631494.9545
MEM 3662.785156 1719631495.0585
MEM 3662.785156 1719631495.1626
MEM 3662.785156 1719631495.2666
MEM 3662.785156 1719631495.3705
MEM 3678.785156 1719631495.4715
MEM 3678.785156 1719631495.5724
MEM 3678.785156 1719631495.6747
MEM 3689.910156 1719631495.7795
MEM 3761.785156 1719631495.8843
MEM 3866.410156 1719631495.9865
MEM 3747.984375 1719631496.0906
MEM 3769.171875 1719631496.1915
MEM 3867.921875 1719631496.2924
MEM 3949.921875 1719631496.3985
MEM 3960.296875 1719631496.4994
MEM 3902.859375 1719631496.6026
MEM 3709.921875 1719631496.7070
MEM 3741.171875 1719631496.8109
MEM 3776.671875 1719631496.9149
MEM 3810.296875 1719631497.0170
MEM 3829.921875 1719631497.1185
MEM 3833.421875 1719631497.2226
MEM 3837.171875 1719631497.3266
MEM 3577.613281 1719631497.4276
MEM 3701.863281 1719631497.5306
MEM 3701.863281 1719631497.6346
MEM 3719.613281 1719631497.7385
MEM 3698.832031 1719631497.8426
MEM 3637.960938 1719631497.9465
MEM 3637.960938 1719631498.0505
MEM 3637.960938 1719631498.1546
MEM 3637.960938 1719631498.2565
MEM 3637.960938 1719631498.3585
MEM 3637.960938 1719631498.4625
MEM 3637.960938 1719631498.5665
MEM 3637.960938 1719631498.6706
MEM 3637.960938 1719631498.7718
MEM 3637.960938 1719631498.8727
MEM 3702.046875 1719631498.9737
MEM 3751.625000 1719631499.0746
MEM 3797.875000 1719631499.1756
MEM 3800.125000 1719631499.2786
MEM 3822.875000 1719631499.3794
MEM 3845.945312 1719631499.4802
MEM 3733.953125 1719631499.5825
MEM 3733.953125 1719631499.6865
MEM 3733.953125 1719631499.7905
MEM 3733.953125 1719631499.8949
MEM 3733.953125 1719631499.9985
MEM 3733.953125 1719631500.1010
MEM 3733.953125 1719631500.2020
MEM 3733.953125 1719631500.3027
MEM 3733.953125 1719631500.4066
MEM 3702.066406 1719631500.5082
MEM 3773.941406 1719631500.6092
MEM 3773.941406 1719631500.7101
MEM 3764.417969 1719631500.8146
MEM 3750.039062 1719631500.9177
MEM 3750.039062 1719631501.0187
MEM 3750.039062 1719631501.1196
MEM 3750.039062 1719631501.2226
MEM 3750.039062 1719631501.3265
MEM 3750.039062 1719631501.4305
MEM 3750.039062 1719631501.5316
MEM 3766.039062 1719631501.6325
MEM 3766.039062 1719631501.7334
MEM 3766.039062 1719631501.8348
MEM 3807.039062 1719631501.9387
MEM 3889.039062 1719631502.0425
MEM 3985.289062 1719631502.1459
MEM 3942.074219 1719631502.2506
MEM 3839.859375 1719631502.3546
MEM 3975.484375 1719631502.4588
MEM 4000.984375 1719631502.5626
MEM 4012.699219 1719631502.6665
MEM 4010.433594 1719631502.7709
MEM 3776.000000 1719631502.8733
MEM 3810.500000 1719631502.9746
MEM 3843.750000 1719631503.0790
MEM 3879.125000 1719631503.1803
MEM 3888.250000 1719631503.2826
MEM 3892.500000 1719631503.3866
MEM 3629.746094 1719631503.4880
MEM 3757.746094 1719631503.5906
MEM 3757.746094 1719631503.6915
MEM 3770.246094 1719631503.7945
MEM 3720.992188 1719631503.8986
MEM 3693.738281 1719631504.0025
MEM 3693.738281 1719631504.1065
MEM 3693.738281 1719631504.2105
MEM 3693.738281 1719631504.3145
MEM 3693.738281 1719631504.4185
MEM 3693.738281 1719631504.5225
MEM 3693.738281 1719631504.6265
MEM 3693.738281 1719631504.7305
MEM 3693.738281 1719631504.8345
MEM 3693.738281 1719631504.9354
MEM 3756.554688 1719631505.0364
MEM 3798.671875 1719631505.1373
MEM 3853.671875 1719631505.2382
MEM 3855.546875 1719631505.3425
MEM 3878.796875 1719631505.4434
MEM 3879.937500 1719631505.5442
MEM 3789.816406 1719631505.6465
MEM 3789.816406 1719631505.7506
MEM 3789.816406 1719631505.8547
MEM 3789.816406 1719631505.9585
MEM 3789.816406 1719631506.0626
MEM 3789.816406 1719631506.1665
MEM 3789.816406 1719631506.2707
MEM 3789.816406 1719631506.3758
MEM 3789.816406 1719631506.4781
MEM 3768.308594 1719631506.5788
MEM 3829.683594 1719631506.6826
MEM 3829.683594 1719631506.7856
MEM 3847.562500 1719631506.8866
MEM 3805.808594 1719631506.9905
MEM 3805.808594 1719631507.0946
MEM 3805.808594 1719631507.1985
MEM 3805.808594 1719631507.3025
MEM 3805.808594 1719631507.4068
MEM 3805.808594 1719631507.5086
MEM 3805.808594 1719631507.6105
MEM 3821.808594 1719631507.7162
MEM 3821.808594 1719631507.8176
MEM 3821.808594 1719631507.9185
MEM 3840.558594 1719631508.0195
MEM 3921.308594 1719631508.1265
MEM 4012.433594 1719631508.2305
MEM 4037.058594 1719631508.3338
MEM 4061.183594 1719631508.4346
MEM 3938.859375 1719631508.5694
MEM 4043.484375 1719631508.6702
MEM 4056.734375 1719631508.8088
MEM 3935.628906 1719631509.0836
MEM 3939.628906 1719631509.1878
MEM 3966.253906 1719631509.2890
MEM 4011.253906 1719631509.3899
MEM 4038.003906 1719631509.5095
MEM 4060.753906 1719631509.6104
MEM 4064.753906 1719631509.7585
MEM 0.000000 1719631510.8248
MEM 0.000000 1719631510.9351
MEM 0.000000 1719631511.0385
MEM 0.000000 1719631511.1426
MEM 0.000000 1719631511.2465
MEM 0.000000 1719631511.3505
MEM 0.000000 1719631511.4522
MEM 0.000000 1719631511.5533
