CMDLINE python3 scripts/train.py
MEM 3365.843750 1719562347.6226
MEM 3315.410156 1719562347.7268
MEM 3370.160156 1719562347.8306
MEM 3421.785156 1719562347.9345
MEM 3473.535156 1719562348.0386
MEM 3510.035156 1719562348.1426
MEM 3418.242188 1719562348.2506
MEM 3439.449219 1719562348.3546
MEM 3491.074219 1719562348.4565
MEM 3418.082031 1719562348.5586
MEM 3280.539062 1719562348.6633
MEM 3305.414062 1719562348.7647
MEM 3328.289062 1719562348.8670
MEM 3353.789062 1719562348.9708
MEM 3379.414062 1719562349.0722
MEM 3403.539062 1719562349.1750
MEM 3405.164062 1719562349.2786
MEM 3407.414062 1719562349.3826
MEM 3410.414062 1719562349.4839
MEM 3343.781250 1719562349.5868
MEM 3147.781250 1719562349.6915
MEM 3220.531250 1719562349.7946
MEM 3275.781250 1719562349.8958
MEM 3275.781250 1719562349.9986
MEM 3278.906250 1719562350.1006
MEM 3289.281250 1719562350.2067
MEM 3301.031250 1719562350.3107
MEM 3243.121094 1719562350.4172
MEM 3306.746094 1719562350.5186
MEM 3211.804688 1719562350.6227
MEM 3211.804688 1719562350.7266
MEM 3211.804688 1719562350.8279
MEM 3211.804688 1719562350.9288
MEM 3211.804688 1719562351.0306
MEM 3211.804688 1719562351.1346
MEM 3211.804688 1719562351.2354
MEM 3211.804688 1719562351.3386
MEM 3211.804688 1719562351.4395
MEM 3211.804688 1719562351.5426
MEM 3211.804688 1719562351.6469
MEM 3211.804688 1719562351.7506
MEM 3211.804688 1719562351.8546
MEM 3211.804688 1719562351.9595
MEM 3211.804688 1719562352.0604
MEM 3211.804688 1719562352.1612
MEM 3211.804688 1719562352.2626
MEM 3250.929688 1719562352.3666
MEM 3243.824219 1719562352.4706
MEM 3269.121094 1719562352.5747
MEM 3285.996094 1719562352.6795
MEM 3371.746094 1719562352.7826
MEM 3371.746094 1719562352.8840
MEM 3371.746094 1719562352.9866
MEM 3376.246094 1719562353.0914
MEM 3385.371094 1719562353.1946
MEM 3397.621094 1719562353.2986
MEM 3321.558594 1719562353.4026
MEM 3381.808594 1719562353.5036
MEM 3371.820312 1719562353.6045
MEM 3307.750000 1719562353.7066
MEM 3307.750000 1719562353.8106
MEM 3307.750000 1719562353.9146
MEM 3307.750000 1719562354.0186
MEM 3307.750000 1719562354.1226
MEM 3307.750000 1719562354.2266
MEM 3307.750000 1719562354.3306
MEM 3307.750000 1719562354.4315
MEM 3307.750000 1719562354.5346
MEM 3307.750000 1719562354.6385
MEM 3307.750000 1719562354.7426
MEM 3327.574219 1719562354.8435
MEM 3371.824219 1719562354.9449
MEM 3379.074219 1719562355.0465
MEM 3367.687500 1719562355.1504
MEM 3323.828125 1719562355.2514
MEM 3323.828125 1719562355.3527
MEM 3323.828125 1719562355.4545
MEM 3323.828125 1719562355.5585
MEM 3323.828125 1719562355.6623
MEM 3323.828125 1719562355.7666
MEM 3323.828125 1719562355.8707
MEM 3323.828125 1719562355.9715
MEM 3396.328125 1719562356.0746
MEM 3468.078125 1719562356.1755
MEM 3498.066406 1719562356.2786
MEM 3467.808594 1719562356.3795
MEM 3650.058594 1719562356.4827
MEM 3647.804688 1719562356.5867
MEM 3478.519531 1719562356.6909
MEM 3512.269531 1719562356.7950
MEM 3549.394531 1719562356.8990
MEM 3585.519531 1719562357.0026
MEM 3598.019531 1719562357.1036
MEM 3602.019531 1719562357.2066
MEM 3354.117188 1719562357.3074
MEM 3435.437500 1719562357.4083
MEM 3467.687500 1719562357.5106
MEM 3473.062500 1719562357.6145
MEM 3497.062500 1719562357.7154
MEM 3403.750000 1719562357.8163
MEM 3403.750000 1719562357.9187
MEM 3403.750000 1719562358.0226
MEM 3403.750000 1719562358.1265
MEM 3403.750000 1719562358.2281
MEM 3403.750000 1719562358.3306
MEM 3403.750000 1719562358.4345
MEM 3403.750000 1719562358.5354
MEM 3403.750000 1719562358.6385
MEM 3403.750000 1719562358.7426
MEM 3435.730469 1719562358.8466
MEM 3439.921875 1719562358.9506
MEM 3509.367188 1719562359.0518
MEM 3563.742188 1719562359.1527
MEM 3563.742188 1719562359.2537
MEM 3585.492188 1719562359.3546
MEM 3558.273438 1719562359.4589
MEM 3499.746094 1719562359.5598
MEM 3499.746094 1719562359.6606
MEM 3499.746094 1719562359.7626
MEM 3499.746094 1719562359.8666
MEM 3499.746094 1719562359.9706
MEM 3499.746094 1719562360.0747
MEM 3499.746094 1719562360.1786
MEM 3499.746094 1719562360.2826
MEM 3499.746094 1719562360.3866
MEM 3499.746094 1719562360.4906
MEM 3467.742188 1719562360.5915
MEM 3553.742188 1719562360.6924
MEM 3563.617188 1719562360.7945
MEM 3578.242188 1719562360.8986
MEM 3525.972656 1719562360.9994
MEM 3515.851562 1719562361.1027
MEM 3515.851562 1719562361.2036
MEM 3515.851562 1719562361.3066
MEM 3515.851562 1719562361.4076
MEM 3515.851562 1719562361.5084
MEM 3515.851562 1719562361.6106
MEM 3515.851562 1719562361.7115
MEM 3531.726562 1719562361.8126
MEM 3609.351562 1719562361.9145
MEM 3728.101562 1719562362.0186
MEM 3771.285156 1719562362.1226
MEM 3750.027344 1719562362.2266
MEM 3911.152344 1719562362.3306
MEM 3853.890625 1719562362.4314
MEM 3685.019531 1719562362.5348
MEM 3721.144531 1719562362.6382
MEM 3753.769531 1719562362.7390
MEM 3784.769531 1719562362.8403
MEM 3790.644531 1719562362.9426
MEM 3794.894531 1719562363.0466
MEM 3531.781250 1719562363.1504
MEM 3655.406250 1719562363.2516
MEM 3659.656250 1719562363.3546
MEM 3670.281250 1719562363.4586
MEM 3597.898438 1719562363.5594
MEM 3595.847656 1719562363.6626
MEM 3595.847656 1719562363.7667
MEM 3595.847656 1719562363.8705
MEM 3595.847656 1719562363.9746
MEM 3595.847656 1719562364.0786
MEM 3595.847656 1719562364.1826
MEM 3595.847656 1719562364.2866
MEM 3595.847656 1719562364.3907
MEM 3595.847656 1719562364.4947
MEM 3595.847656 1719562364.5986
MEM 3653.722656 1719562364.7026
MEM 3627.859375 1719562364.8034
MEM 3750.355469 1719562364.9043
MEM 3755.855469 1719562365.0053
MEM 3765.980469 1719562365.1066
MEM 3698.273438 1719562365.2094
MEM 3691.855469 1719562365.3105
MEM 3691.855469 1719562365.4145
MEM 3691.855469 1719562365.5170
MEM 3691.855469 1719562365.6186
MEM 3691.855469 1719562365.7266
MEM 3691.855469 1719562365.8306
MEM 3691.855469 1719562365.9346
MEM 3691.855469 1719562366.0385
MEM 3691.855469 1719562366.1425
MEM 3691.855469 1719562366.2465
MEM 3659.851562 1719562366.3478
MEM 3755.851562 1719562366.4487
MEM 3758.226562 1719562366.5505
MEM 3718.980469 1719562366.6547
MEM 3707.863281 1719562366.7559
MEM 3707.863281 1719562366.8586
MEM 3707.863281 1719562366.9627
MEM 3707.863281 1719562367.0665
MEM 3707.863281 1719562367.1708
MEM 3707.863281 1719562367.2746
MEM 3707.863281 1719562367.3785
MEM 3707.863281 1719562367.4796
MEM 3778.363281 1719562367.5826
MEM 3860.488281 1719562367.6866
MEM 3935.871094 1719562367.7875
MEM 3866.207031 1719562367.8884
MEM 3968.628906 1719562367.9897
MEM 4022.378906 1719562368.0911
MEM 4067.378906 1719562368.1919
MEM 4104.503906 1719562368.2928
MEM 4045.527344 1719562368.3937
MEM 3853.414062 1719562368.4945
MEM 3878.414062 1719562368.5988
MEM 3905.789062 1719562368.7032
MEM 3931.039062 1719562368.8051
MEM 3961.914062 1719562368.9065
MEM 3981.289062 1719562369.0106
MEM 3985.289062 1719562369.1146
MEM 3935.070312 1719562369.2187
MEM 3723.839844 1719562369.3199
MEM 3851.714844 1719562369.4226
MEM 3851.714844 1719562369.5266
MEM 3862.339844 1719562369.6305
MEM 3787.808594 1719562369.7314
MEM 3787.769531 1719562369.8345
MEM 3787.769531 1719562369.9386
MEM 3787.769531 1719562370.0426
MEM 3787.769531 1719562370.1465
MEM 3787.769531 1719562370.2505
MEM 3787.769531 1719562370.3546
MEM 3787.769531 1719562370.4556
MEM 3787.769531 1719562370.5586
MEM 3787.769531 1719562370.6626
MEM 3787.769531 1719562370.7665
MEM 3851.765625 1719562370.8706
MEM 3851.484375 1719562370.9715
MEM 3947.859375 1719562371.0746
MEM 3947.859375 1719562371.1786
MEM 3966.609375 1719562371.2825
MEM 3964.503906 1719562371.3866
MEM 3883.847656 1719562371.4905
MEM 3883.847656 1719562371.5946
MEM 3883.847656 1719562371.6985
MEM 3883.847656 1719562371.8026
MEM 3883.847656 1719562371.9066
MEM 3883.847656 1719562372.0106
MEM 3883.847656 1719562372.1146
MEM 3883.847656 1719562372.2186
MEM 3883.847656 1719562372.3225
MEM 3883.847656 1719562372.4234
MEM 3920.468750 1719562372.5243
MEM 3947.843750 1719562372.6253
MEM 3960.218750 1719562372.7265
MEM 3993.847656 1719562372.8306
MEM 3899.839844 1719562372.9329
MEM 3899.839844 1719562373.0346
MEM 3899.839844 1719562373.1385
MEM 3899.839844 1719562373.2426
MEM 3899.839844 1719562373.3465
MEM 3899.839844 1719562373.4495
MEM 3899.839844 1719562373.5505
MEM 3929.464844 1719562373.6546
MEM 4008.339844 1719562373.7585
MEM 4136.464844 1719562373.8595
MEM 4074.523438 1719562373.9626
MEM 4043.855469 1719562374.0647
MEM 4212.980469 1719562374.1786
MEM 4263.355469 1719562374.2865
MEM 4223.117188 1719562374.3905
MEM 4287.867188 1719562374.4930
MEM 4057.019531 1719562374.5949
MEM 4092.269531 1719562374.6986
MEM 4124.144531 1719562374.8032
MEM 4160.269531 1719562374.9045
MEM 4171.019531 1719562375.0066
MEM 4175.019531 1719562375.1106
MEM 4003.144531 1719562375.2114
MEM 3995.414062 1719562375.3122
MEM 4040.914062 1719562375.4146
MEM 4044.664062 1719562375.5185
MEM 4067.539062 1719562375.6194
MEM 4043.160156 1719562375.7230
MEM 3977.136719 1719562375.8265
MEM 3977.136719 1719562375.9305
MEM 3977.136719 1719562376.0345
MEM 3977.136719 1719562376.1385
MEM 3977.136719 1719562376.2425
MEM 3977.136719 1719562376.3465
MEM 3977.136719 1719562376.4494
MEM 3977.136719 1719562376.5506
MEM 3977.136719 1719562376.6518
MEM 4014.636719 1719562376.7546
MEM 4040.652344 1719562376.8562
MEM 4126.773438 1719562376.9625
MEM 4137.148438 1719562377.0662
MEM 4139.398438 1719562377.1667
MEM 4156.898438 1719562377.2705
MEM 4091.101562 1719562377.3747
MEM 4073.085938 1719562377.4785
MEM 4073.085938 1719562377.5826
MEM 4073.085938 1719562377.6868
MEM 4073.085938 1719562377.7908
MEM 4073.085938 1719562377.8946
MEM 4073.085938 1719562377.9985
MEM 4073.085938 1719562378.1025
MEM 4073.085938 1719562378.2066
MEM 4073.085938 1719562378.3112
MEM 4073.085938 1719562378.4139
MEM 4090.457031 1719562378.5146
MEM 4137.082031 1719562378.6186
MEM 4146.832031 1719562378.7225
MEM 4159.832031 1719562378.8266
MEM 4089.144531 1719562378.9306
MEM 4089.144531 1719562379.0345
MEM 4089.144531 1719562379.1386
MEM 4089.144531 1719562379.2425
MEM 4089.144531 1719562379.3465
MEM 4089.144531 1719562379.4493
MEM 4089.144531 1719562379.5501
MEM 4091.644531 1719562379.6514
MEM 4162.394531 1719562379.7545
MEM 4233.144531 1719562379.8554
MEM 4354.269531 1719562379.9585
MEM 4353.179688 1719562380.0626
MEM 4325.750000 1719562380.1665
MEM 4434.375000 1719562380.2705
MEM 4356.535156 1719562380.3742
MEM 4229.910156 1719562380.4788
MEM 4266.410156 1719562380.5831
MEM 4301.660156 1719562380.6869
MEM 4334.285156 1719562380.7910
MEM 4356.910156 1719562380.8946
MEM 4360.910156 1719562380.9986
MEM 4364.410156 1719562381.1026
MEM 4105.656250 1719562381.2034
MEM 4228.406250 1719562381.3043
MEM 4228.406250 1719562381.4052
MEM 4242.406250 1719562381.5060
MEM 4196.128906 1719562381.6067
MEM 4164.488281 1719562381.7106
MEM 4164.488281 1719562381.8145
MEM 4164.488281 1719562381.9186
MEM 4164.488281 1719562382.0225
MEM 4164.488281 1719562382.1265
MEM 4164.488281 1719562382.2306
MEM 4164.488281 1719562382.3346
MEM 4164.488281 1719562382.4388
MEM 4164.488281 1719562382.5425
MEM 4164.488281 1719562382.6434
MEM 4228.148438 1719562382.7451
MEM 4228.015625 1719562382.8459
MEM 4324.390625 1719562382.9467
MEM 4324.390625 1719562383.0492
MEM 4343.765625 1719562383.1507
MEM 4323.296875 1719562383.2515
MEM 4260.535156 1719562383.3546
MEM 4260.535156 1719562383.4587
MEM 4260.535156 1719562383.5625
MEM 4260.535156 1719562383.6666
MEM 4260.535156 1719562383.7706
MEM 4260.535156 1719562383.8746
MEM 4260.535156 1719562383.9786
MEM 4260.535156 1719562384.0825
MEM 4260.535156 1719562384.1866
MEM 4260.535156 1719562384.2874
MEM 4287.906250 1719562384.3883
MEM 4324.531250 1719562384.4906
MEM 4336.031250 1719562384.5946
MEM 4313.441406 1719562384.6966
MEM 4276.535156 1719562384.7986
MEM 4276.535156 1719562384.9026
MEM 4276.535156 1719562385.0065
MEM 4276.535156 1719562385.1106
MEM 4276.535156 1719562385.2147
MEM 4276.535156 1719562385.3186
MEM 4276.535156 1719562385.4226
MEM 4276.535156 1719562385.5265
MEM 4306.160156 1719562385.6289
MEM 4373.035156 1719562385.7297
MEM 4441.785156 1719562385.8306
MEM 4514.105469 1719562385.9425
MEM 4473.164062 1719562386.0466
MEM 4504.093750 1719562386.1501
MEM 4578.968750 1719562386.2507
MEM 4642.718750 1719562386.3520
MEM 4631.070312 1719562386.4546
MEM 4426.312500 1719562386.5589
MEM 4460.312500 1719562386.6607
MEM 4494.312500 1719562386.7616
MEM 4529.937500 1719562386.8668
MEM 4540.062500 1719562386.9705
MEM 4544.187500 1719562387.0746
MEM 4341.667969 1719562387.1754
MEM 4339.675781 1719562387.2768
MEM 4409.675781 1719562387.3826
MEM 4409.675781 1719562387.4835
MEM 4427.300781 1719562387.5865
MEM 4409.003906 1719562387.6888
MEM 4345.714844 1719562387.7896
MEM 4345.714844 1719562387.8905
MEM 4345.714844 1719562387.9945
MEM 4345.714844 1719562388.0986
MEM 4345.714844 1719562388.2019
MEM 4345.714844 1719562388.3065
MEM 4345.714844 1719562388.4075
MEM 4345.714844 1719562388.5083
MEM 4345.714844 1719562388.6091
MEM 4345.714844 1719562388.7100
MEM 4404.582031 1719562388.8146
MEM 4447.421875 1719562388.9155
MEM 4505.796875 1719562389.0188
MEM 4507.171875 1719562389.1225
MEM 4531.171875 1719562389.2265
MEM 4555.796875 1719562389.3274
MEM 4441.796875 1719562389.4305
MEM 4441.796875 1719562389.5345
MEM 4441.796875 1719562389.6385
MEM 4441.796875 1719562389.7426
MEM 4441.796875 1719562389.8475
MEM 4441.796875 1719562389.9506
MEM 4441.796875 1719562390.0545
MEM 4441.796875 1719562390.1583
MEM 4441.796875 1719562390.2594
MEM 4441.796875 1719562390.3603
MEM 4457.042969 1719562390.4623
MEM 4505.667969 1719562390.5666
MEM 4514.042969 1719562390.6706
MEM 4505.992188 1719562390.7714
MEM 4457.734375 1719562390.8746
MEM 4457.734375 1719562390.9785
MEM 4457.734375 1719562391.0825
MEM 4457.734375 1719562391.1866
MEM 4457.734375 1719562391.2905
MEM 4457.734375 1719562391.3946
MEM 4457.734375 1719562391.4985
MEM 4461.734375 1719562391.6010
MEM 4536.609375 1719562391.7018
MEM 4633.234375 1719562391.8027
MEM 4672.242188 1719562391.9037
MEM 4637.121094 1719562392.0066
MEM 4617.656250 1719562392.1082
MEM 4749.156250 1719562392.2105
MEM 4638.453125 1719562392.3146
MEM 4681.019531 1719562392.4153
MEM 4505.289062 1719562392.5192
MEM 4535.664062 1719562392.6229
MEM 4569.164062 1719562392.7269
MEM 4602.789062 1719562392.8283
MEM 4612.789062 1719562392.9293
MEM 4615.039062 1719562393.0302
MEM 4617.789062 1719562393.1345
MEM 4369.417969 1719562393.2354
MEM 4446.937500 1719562393.3363
MEM 4483.062500 1719562393.4386
MEM 4487.687500 1719562393.5426
MEM 4511.187500 1719562393.6435
MEM 4546.980469 1719562393.7443
MEM 4443.988281 1719562393.8465
MEM 4450.988281 1719562393.9505
MEM 4450.988281 1719562394.0545
MEM 4450.988281 1719562394.1554
MEM 4450.988281 1719562394.2586
MEM 4450.988281 1719562394.3650
MEM 4450.988281 1719562394.4659
MEM 4450.988281 1719562394.5706
MEM 4450.988281 1719562394.6747
MEM 4450.988281 1719562394.7785
MEM 4468.320312 1719562394.8825
MEM 4497.449219 1719562394.9866
MEM 4483.031250 1719562395.0907
MEM 4502.812500 1719562395.1918
MEM 4579.062500 1719562395.2946
MEM 4579.062500 1719562395.3955
MEM 4599.062500 1719562395.4985
MEM 4607.449219 1719562395.6025
MEM 4515.066406 1719562395.7065
MEM 4515.066406 1719562395.8107
MEM 4515.066406 1719562395.9145
MEM 4515.066406 1719562396.0186
MEM 4515.066406 1719562396.1225
MEM 4515.066406 1719562396.2265
MEM 4515.066406 1719562396.3305
MEM 4515.066406 1719562396.4346
MEM 4515.066406 1719562396.5385
MEM 4515.066406 1719562396.6394
MEM 4537.070312 1719562396.7403
MEM 4579.070312 1719562396.8426
MEM 4589.070312 1719562396.9466
MEM 4611.750000 1719562397.0506
MEM 4530.992188 1719562397.1546
MEM 4530.992188 1719562397.2586
MEM 4530.992188 1719562397.3599
MEM 4530.992188 1719562397.4625
MEM 4530.992188 1719562397.5652
MEM 4530.992188 1719562397.6667
MEM 4530.992188 1719562397.7675
MEM 4542.992188 1719562397.8687
MEM 4616.492188 1719562397.9696
MEM 4727.492188 1719562398.0705
MEM 4657.664062 1719562398.1747
MEM 4640.347656 1719562398.2785
MEM 4791.097656 1719562398.3819
MEM 4813.222656 1719562398.4866
MEM 4715.882812 1719562398.5910
MEM 4562.750000 1719562398.6949
MEM 4592.000000 1719562398.7964
MEM 4624.875000 1719562398.8977
MEM 4660.250000 1719562399.0029
MEM 4686.125000 1719562399.1070
MEM 4689.875000 1719562399.2106
MEM 4693.625000 1719562399.3126
MEM 4430.203125 1719562399.4134
MEM 4558.078125 1719562399.5146
MEM 4558.078125 1719562399.6187
MEM 4571.578125 1719562399.7225
MEM 4522.140625 1719562399.8266
MEM 4494.132812 1719562399.9305
MEM 4494.132812 1719562400.0346
MEM 4494.132812 1719562400.1385
MEM 4494.132812 1719562400.2426
MEM 4494.132812 1719562400.3466
MEM 4494.132812 1719562400.4494
MEM 4494.132812 1719562400.5503
MEM 4494.132812 1719562400.6546
MEM 4494.132812 1719562400.7587
MEM 4494.132812 1719562400.8626
MEM 4557.507812 1719562400.9652
MEM 4537.835938 1719562401.0667
MEM 4654.082031 1719562401.1706
MEM 4654.082031 1719562401.2746
MEM 4667.082031 1719562401.3785
MEM 4621.550781 1719562401.4818
MEM 4590.167969 1719562401.5827
MEM 4590.167969 1719562401.6865
MEM 4590.167969 1719562401.7905
MEM 4590.167969 1719562401.8945
MEM 4590.167969 1719562401.9984
MEM 4590.167969 1719562402.0995
MEM 4590.167969 1719562402.2019
MEM 4590.167969 1719562402.3065
MEM 4590.167969 1719562402.4105
MEM 4590.167969 1719562402.5114
MEM 4582.164062 1719562402.6140
MEM 4654.164062 1719562402.7148
MEM 4659.664062 1719562402.8187
MEM 4642.082031 1719562402.9226
MEM 4606.214844 1719562403.0265
MEM 4606.214844 1719562403.1306
MEM 4606.214844 1719562403.2352
MEM 4606.214844 1719562403.3375
MEM 4606.214844 1719562403.4386
MEM 4606.214844 1719562403.5426
MEM 4606.214844 1719562403.6435
MEM 4606.214844 1719562403.7466
MEM 4606.214844 1719562403.8517
MEM 4626.089844 1719562403.9534
MEM 4647.964844 1719562404.0543
MEM 4704.464844 1719562404.1585
MEM 4791.964844 1719562404.2626
MEM 4832.589844 1719562404.3788
MEM 4804.406250 1719562404.4836
MEM 4834.968750 1719562404.5845
MEM 4768.605469 1719562404.6855
MEM 4860.730469 1719562404.7865
MEM 4868.605469 1719562404.8876
MEM 4894.980469 1719562404.9906
MEM 4919.105469 1719562405.0926
MEM 4799.972656 1719562405.6328
MEM 4846.097656 1719562405.7346
MEM 4891.347656 1719562405.8545
MEM 4908.472656 1719562405.9575
MEM 4800.378906 1719562406.8307
MEM 4679.375000 1719562406.9357
MEM 4690.750000 1719562407.0389
MEM 4718.125000 1719562407.1433
MEM 4746.750000 1719562407.2467
MEM 4776.875000 1719562407.3508
MEM 4802.000000 1719562407.4517
MEM 4809.375000 1719562407.5548
MEM 4812.125000 1719562407.6556
MEM 4815.625000 1719562407.7564
MEM 4552.714844 1719562407.8573
MEM 4607.464844 1719562407.9582
MEM 4681.839844 1719562408.0589
MEM 4681.839844 1719562408.1633
MEM 4685.089844 1719562408.2641
MEM 4700.589844 1719562408.3669
MEM 4628.617188 1719562408.4710
MEM 4698.742188 1719562408.5723
MEM 4661.917969 1719562408.6731
MEM 4625.367188 1719562408.7746
MEM 4637.617188 1719562408.8754
MEM 4649.867188 1719562408.9786
MEM 4649.867188 1719562409.0825
MEM 4649.867188 1719562409.1866
MEM 4649.867188 1719562409.2934
MEM 4649.867188 1719562409.3945
MEM 4649.867188 1719562409.4986
MEM 4649.867188 1719562409.6006
MEM 4649.867188 1719562409.7026
MEM 4649.867188 1719562409.8059
MEM 4649.867188 1719562409.9157
MEM 4649.867188 1719562410.0195
MEM 4649.867188 1719562410.1203
MEM 4649.867188 1719562410.2211
MEM 4649.867188 1719562410.3220
MEM 4649.867188 1719562410.4226
MEM 4649.867188 1719562410.5239
MEM 4651.054688 1719562410.6266
MEM 4707.062500 1719562410.7306
MEM 4712.656250 1719562410.8346
MEM 4658.378906 1719562410.9356
MEM 4767.003906 1719562411.0387
MEM 4778.253906 1719562411.1430
MEM 4778.253906 1719562411.2466
MEM 4791.753906 1719562411.3506
MEM 4806.503906 1719562411.4516
MEM 4746.042969 1719562411.5546
MEM 4841.667969 1719562411.6562
MEM 4714.304688 1719562411.7570
MEM 4714.304688 1719562411.8586
MEM 4714.304688 1719562411.9615
MEM 4714.304688 1719562412.0624
MEM 4714.304688 1719562412.1633
MEM 4714.304688 1719562412.2668
MEM 4714.304688 1719562412.3713
MEM 4714.304688 1719562412.4748
MEM 4714.304688 1719562412.5786
MEM 4714.304688 1719562412.6806
MEM 4714.304688 1719562412.7827
MEM 4714.304688 1719562412.8856
MEM 4714.304688 1719562412.9866
MEM 4714.304688 1719562413.0906
MEM 4714.304688 1719562413.1919
MEM 4714.304688 1719562413.2927
MEM 4714.304688 1719562413.3931
MEM 4682.300781 1719562413.4974
MEM 4702.300781 1719562413.5990
MEM 4782.425781 1719562413.7000
MEM 4782.425781 1719562413.8026
MEM 4793.550781 1719562413.9065
MEM 4734.468750 1719562414.0119
MEM 4744.492188 1719562414.1132
MEM 4734.371094 1719562414.2141
MEM 4734.371094 1719562414.3146
MEM 4734.371094 1719562414.4155
MEM 4734.371094 1719562414.5164
MEM 4734.371094 1719562414.6186
MEM 4734.371094 1719562414.7200
MEM 4734.371094 1719562414.8219
MEM 4734.371094 1719562414.9266
MEM 4734.371094 1719562415.0306
MEM 4734.371094 1719562415.1315
MEM 4734.371094 1719562415.2353
MEM 4734.371094 1719562415.3386
MEM 4742.496094 1719562415.4396
MEM 4764.121094 1719562415.5404
MEM 4810.996094 1719562415.6426
MEM 4857.496094 1719562415.7466
MEM 4955.871094 1719562415.8506
MEM 4904.003906 1719562415.9546
MEM 4946.703125 1719562416.0586
MEM 4870.628906 1719562416.1637
MEM 4934.753906 1719562416.2666
MEM 4994.628906 1719562416.3705
MEM 5063.128906 1719562416.4746
MEM 5115.753906 1719562416.5757
MEM 5033.238281 1719562416.6786
MEM 5113.613281 1719562416.7817
MEM 4974.300781 1719562416.8826
MEM 4880.738281 1719562416.9865
MEM 4896.238281 1719562417.0906
MEM 4913.238281 1719562417.1946
MEM 4928.488281 1719562417.2986
MEM 4944.613281 1719562417.3994
MEM 4959.863281 1719562417.5006
MEM 4977.863281 1719562417.6026
MEM 4996.363281 1719562417.7065
MEM 4999.363281 1719562417.8112
MEM 5001.363281 1719562417.9146
MEM 5003.613281 1719562418.0189
MEM 5005.363281 1719562418.1203
MEM 5006.613281 1719562418.2211
MEM 4756.972656 1719562418.3222
MEM 4770.992188 1719562418.4252
MEM 4826.742188 1719562418.5260
MEM 4870.617188 1719562418.6266
MEM 4870.617188 1719562418.7297
MEM 4870.617188 1719562418.8306
MEM 4874.117188 1719562418.9316
MEM 4883.742188 1719562419.0348
MEM 4896.742188 1719562419.1385
MEM 4846.808594 1719562419.2426
MEM 4911.058594 1719562419.3450
MEM 4811.683594 1719562419.4466
MEM 4827.683594 1719562419.5523
MEM 4838.683594 1719562419.6532
MEM 4838.683594 1719562419.7547
MEM 4838.683594 1719562419.8586
MEM 4838.683594 1719562419.9625
MEM 4838.683594 1719562420.0666
MEM 4838.683594 1719562420.1706
MEM 4838.683594 1719562420.2715
MEM 4838.683594 1719562420.3723
MEM 4838.683594 1719562420.4732
MEM 4838.683594 1719562420.5745
MEM 4838.683594 1719562420.6764
MEM 4838.683594 1719562420.7772
MEM 4838.683594 1719562420.8784
MEM 4838.683594 1719562420.9792
MEM 4838.683594 1719562421.0826
MEM 4838.683594 1719562421.1836
MEM 4838.683594 1719562421.2844
MEM 4838.683594 1719562421.3876
MEM 4838.683594 1719562421.4906
MEM 4838.687500 1719562421.5946
MEM 4898.691406 1719562421.6977
MEM 4877.441406 1719562421.7987
MEM 4870.691406 1719562421.9025
MEM 4870.691406 1719562422.0067
MEM 4914.062500 1719562422.1106
MEM 4957.187500 1719562422.2145
MEM 4966.687500 1719562422.3158
MEM 4966.687500 1719562422.4186
MEM 4966.687500 1719562422.5194
MEM 4966.687500 1719562422.6206
MEM 4975.562500 1719562422.7215
MEM 4985.687500 1719562422.8225
MEM 4905.261719 1719562422.9308
MEM 5003.386719 1719562423.0348
MEM 4902.726562 1719562423.1426
MEM 4902.726562 1719562423.2466
MEM 4902.726562 1719562423.3493
MEM 4902.726562 1719562423.4501
MEM 4902.726562 1719562423.5528
MEM 4902.726562 1719562423.6545
MEM 4902.726562 1719562423.7592
MEM 4902.726562 1719562423.8607
MEM 4902.726562 1719562423.9615
MEM 4902.726562 1719562424.0666
MEM 4902.726562 1719562424.1710
MEM 4902.726562 1719562424.2718
MEM 4902.726562 1719562424.3746
MEM 4902.726562 1719562424.4786
MEM 4902.726562 1719562424.5826
MEM 4902.726562 1719562424.6869
MEM 4902.726562 1719562424.7906
MEM 4878.726562 1719562424.8946
MEM 4878.726562 1719562424.9975
MEM 4920.601562 1719562425.0984
MEM 4958.226562 1719562425.2019
MEM 4974.601562 1719562425.3065
MEM 4974.601562 1719562425.4106
MEM 4974.601562 1719562425.5143
MEM 4980.851562 1719562425.6187
MEM 4988.101562 1719562425.7226
MEM 4996.726562 1719562425.8238
MEM 4939.675781 1719562425.9246
MEM 4999.050781 1719562426.0266
MEM 4925.140625 1719562426.1306
MEM 4925.140625 1719562426.2346
MEM 4925.140625 1719562426.3386
MEM 4925.140625 1719562426.4425
MEM 4925.140625 1719562426.5466
MEM 4925.140625 1719562426.6515
MEM 4925.140625 1719562426.7546
MEM 4925.140625 1719562426.8556
MEM 4925.140625 1719562426.9592
MEM 4925.140625 1719562427.0626
MEM 4925.140625 1719562427.1635
MEM 4933.265625 1719562427.2644
MEM 4945.015625 1719562427.3652
MEM 4980.015625 1719562427.4661
MEM 5016.765625 1719562427.5705
MEM 5035.890625 1719562427.6717
MEM 5058.765625 1719562427.7745
MEM 5104.515625 1719562427.8774
MEM 5142.890625 1719562427.9875
MEM 5052.007812 1719562428.5666
MEM 5064.007812 1719562428.6748
MEM 5089.132812 1719562428.7762
MEM 5110.257812 1719562428.8905
MEM 5141.757812 1719562428.9918
MEM 5180.632812 1719562429.3152
