CMDLINE python3 scripts/train.py
MEM 3012.664062 1719574369.7507
MEM 3012.664062 1719574369.8546
MEM 3012.664062 1719574369.9554
MEM 3012.664062 1719574370.0562
MEM 3012.664062 1719574370.1571
MEM 3012.664062 1719574370.2579
MEM 3012.664062 1719574370.3586
MEM 3012.664062 1719574370.4627
MEM 3012.664062 1719574370.5640
MEM 3075.414062 1719574370.6667
MEM 3074.035156 1719574370.7706
MEM 3051.375000 1719574370.8746
MEM 3060.375000 1719574370.9786
MEM 3153.000000 1719574371.0797
MEM 3172.625000 1719574371.1806
MEM 3172.625000 1719574371.2827
MEM 3172.625000 1719574371.3865
MEM 3180.375000 1719574371.4906
MEM 3202.000000 1719574371.5946
MEM 3231.058594 1719574371.6954
MEM 3108.613281 1719574371.7985
MEM 3108.613281 1719574371.9026
MEM 3108.613281 1719574372.0067
MEM 3108.613281 1719574372.1106
MEM 3108.613281 1719574372.2116
MEM 3108.613281 1719574372.3146
MEM 3108.613281 1719574372.4185
MEM 3108.613281 1719574372.5226
MEM 3108.613281 1719574372.6266
MEM 3108.613281 1719574372.7277
MEM 3082.609375 1719574372.8306
MEM 3172.609375 1719574372.9317
MEM 3175.234375 1719574373.0345
MEM 3141.566406 1719574373.1386
MEM 3124.683594 1719574373.2398
MEM 3124.683594 1719574373.3425
MEM 3124.683594 1719574373.4465
MEM 3124.683594 1719574373.5506
MEM 3124.683594 1719574373.6546
MEM 3124.683594 1719574373.7586
MEM 3124.683594 1719574373.8625
MEM 3140.683594 1719574373.9634
MEM 3194.933594 1719574374.0665
MEM 3266.183594 1719574374.1674
MEM 3268.687500 1719574374.2685
MEM 3393.312500 1719574374.3706
MEM 3377.925781 1719574374.4746
MEM 3486.765625 1719574374.5754
MEM 3486.761719 1719574374.6763
MEM 3291.324219 1719574374.7775
MEM 3323.824219 1719574374.8787
MEM 3352.449219 1719574374.9829
MEM 3383.324219 1719574375.0868
MEM 3397.324219 1719574375.1906
MEM 3400.824219 1719574375.2946
MEM 3403.824219 1719574375.3954
MEM 3140.738281 1719574375.4965
MEM 3206.363281 1719574375.5986
MEM 3268.613281 1719574375.7026
MEM 3268.613281 1719574375.8066
MEM 3290.113281 1719574375.9105
MEM 3332.445312 1719574376.0184
MEM 3233.875000 1719574376.1226
MEM 3239.875000 1719574376.2266
MEM 3239.875000 1719574376.3305
MEM 3239.875000 1719574376.4345
MEM 3239.875000 1719574376.5386
MEM 3239.875000 1719574376.6425
MEM 3239.875000 1719574376.7466
MEM 3239.875000 1719574376.8505
MEM 3239.875000 1719574376.9546
MEM 3270.125000 1719574377.0586
MEM 3299.843750 1719574377.1594
MEM 3239.964844 1719574377.2604
MEM 3367.964844 1719574377.3626
MEM 3367.964844 1719574377.4658
MEM 3384.464844 1719574377.5666
MEM 3361.765625 1719574377.6706
MEM 3304.015625 1719574377.7746
MEM 3304.015625 1719574377.8785
MEM 3304.015625 1719574377.9826
MEM 3304.015625 1719574378.0866
MEM 3304.015625 1719574378.1906
MEM 3304.015625 1719574378.2945
MEM 3304.015625 1719574378.3986
MEM 3304.015625 1719574378.5027
MEM 3304.015625 1719574378.6066
MEM 3304.015625 1719574378.7074
MEM 3327.808594 1719574378.8083
MEM 3367.933594 1719574378.9106
MEM 3378.308594 1719574379.0146
MEM 3409.804688 1719574379.1186
MEM 3319.988281 1719574379.2226
MEM 3319.988281 1719574379.3266
MEM 3319.988281 1719574379.4306
MEM 3319.988281 1719574379.5346
MEM 3319.988281 1719574379.6362
MEM 3319.988281 1719574379.7370
MEM 3319.988281 1719574379.8387
MEM 3327.988281 1719574379.9407
MEM 3390.988281 1719574380.0426
MEM 3462.988281 1719574380.1434
MEM 3499.917969 1719574380.2466
MEM 3477.785156 1719574380.3506
MEM 3661.535156 1719574380.4586
MEM 3637.980469 1719574380.5594
MEM 3643.972656 1719574380.6602
MEM 3488.726562 1719574380.7630
MEM 3525.351562 1719574380.8670
MEM 3562.726562 1719574380.9709
MEM 3591.976562 1719574381.0754
MEM 3595.976562 1719574381.1786
MEM 3599.726562 1719574381.2795
MEM 3336.031250 1719574381.3809
MEM 3463.906250 1719574381.4819
MEM 3463.906250 1719574381.5858
MEM 3478.906250 1719574381.6906
MEM 3449.039062 1719574381.7946
MEM 3414.929688 1719574381.8989
MEM 3431.929688 1719574382.0025
MEM 3431.929688 1719574382.1065
MEM 3431.929688 1719574382.2106
MEM 3431.929688 1719574382.3149
MEM 3431.929688 1719574382.4187
MEM 3431.929688 1719574382.5226
MEM 3431.929688 1719574382.6266
MEM 3431.929688 1719574382.7275
MEM 3431.929688 1719574382.8306
MEM 3478.019531 1719574382.9314
MEM 3490.570312 1719574383.0346
MEM 3543.515625 1719574383.1355
MEM 3560.015625 1719574383.2388
MEM 3568.515625 1719574383.3426
MEM 3528.062500 1719574383.4434
MEM 3496.066406 1719574383.5465
MEM 3496.066406 1719574383.6506
MEM 3496.066406 1719574383.7529
MEM 3496.066406 1719574383.8538
MEM 3496.066406 1719574383.9548
MEM 3496.066406 1719574384.0586
MEM 3496.066406 1719574384.1626
MEM 3496.066406 1719574384.2666
MEM 3496.066406 1719574384.3691
MEM 3496.066406 1719574384.4707
MEM 3464.070312 1719574384.5723
MEM 3559.945312 1719574384.6746
MEM 3559.945312 1719574384.7755
MEM 3577.695312 1719574384.8785
MEM 3522.031250 1719574384.9795
MEM 3511.910156 1719574385.0826
MEM 3511.910156 1719574385.1866
MEM 3511.910156 1719574385.2906
MEM 3511.910156 1719574385.3946
MEM 3511.910156 1719574385.4985
MEM 3511.910156 1719574385.6026
MEM 3511.910156 1719574385.7034
MEM 3541.910156 1719574385.8066
MEM 3620.785156 1719574385.9146
MEM 3760.035156 1719574386.0266
MEM 3713.503906 1719574386.1306
MEM 3680.917969 1719574386.2346
MEM 3839.542969 1719574386.3445
MEM 3848.046875 1719574386.4453
MEM 3911.046875 1719574386.5466
MEM 3675.199219 1719574386.6511
MEM 3706.074219 1719574386.7526
MEM 3739.574219 1719574386.8548
MEM 3768.324219 1719574386.9585
MEM 3784.949219 1719574387.0625
MEM 3788.199219 1719574387.1665
MEM 3791.199219 1719574387.2690
MEM 3584.804688 1719574387.3706
MEM 3566.222656 1719574387.4746
MEM 3655.972656 1719574387.5793
MEM 3655.972656 1719574387.6826
MEM 3670.597656 1719574387.7856
MEM 3635.914062 1719574387.8867
MEM 3605.496094 1719574387.9906
MEM 3623.996094 1719574388.0945
MEM 3623.996094 1719574388.1985
MEM 3623.996094 1719574388.3027
MEM 3623.996094 1719574388.4066
MEM 3623.996094 1719574388.5106
MEM 3623.996094 1719574388.6146
MEM 3623.996094 1719574388.7159
MEM 3623.996094 1719574388.8186
MEM 3623.996094 1719574388.9204
MEM 3680.753906 1719574389.0226
MEM 3666.156250 1719574389.1267
MEM 3716.785156 1719574389.2275
MEM 3752.035156 1719574389.3306
MEM 3757.410156 1719574389.4345
MEM 3782.660156 1719574389.5354
MEM 3688.066406 1719574389.6386
MEM 3688.066406 1719574389.7425
MEM 3688.066406 1719574389.8466
MEM 3688.066406 1719574389.9506
MEM 3688.066406 1719574390.0546
MEM 3688.066406 1719574390.1586
MEM 3688.066406 1719574390.2626
MEM 3688.066406 1719574390.3665
MEM 3688.066406 1719574390.4705
MEM 3688.066406 1719574390.5746
MEM 3656.078125 1719574390.6754
MEM 3738.703125 1719574390.7763
MEM 3751.953125 1719574390.8772
MEM 3767.828125 1719574390.9785
MEM 3714.082031 1719574391.0794
MEM 3703.960938 1719574391.1825
MEM 3703.960938 1719574391.2855
MEM 3703.960938 1719574391.3906
MEM 3703.960938 1719574391.4946
MEM 3703.960938 1719574391.5985
MEM 3703.960938 1719574391.7026
MEM 3703.960938 1719574391.8034
MEM 3738.960938 1719574391.9066
MEM 3818.835938 1719574392.0106
MEM 3973.460938 1719574392.1116
MEM 3938.164062 1719574392.2125
MEM 3959.187500 1719574392.3134
MEM 4044.812500 1719574392.4174
MEM 3976.042969 1719574392.5183
MEM 3986.035156 1719574392.6196
MEM 3874.789062 1719574392.7209
MEM 3909.164062 1719574392.8222
MEM 3945.914062 1719574392.9269
MEM 3975.914062 1719574393.0315
MEM 3979.664062 1719574393.1346
MEM 3983.414062 1719574393.2387
MEM 3719.984375 1719574393.3426
MEM 3847.859375 1719574393.4466
MEM 3847.859375 1719574393.5506
MEM 3861.234375 1719574393.6546
MEM 3805.820312 1719574393.7587
MEM 3794.164062 1719574393.8626
MEM 3815.914062 1719574393.9666
MEM 3815.914062 1719574394.0706
MEM 3815.914062 1719574394.1746
MEM 3815.914062 1719574394.2785
MEM 3815.914062 1719574394.3825
MEM 3815.914062 1719574394.4854
MEM 3815.914062 1719574394.5867
MEM 3815.914062 1719574394.6906
MEM 3815.914062 1719574394.7914
MEM 3839.550781 1719574394.8946
MEM 3848.023438 1719574394.9985
MEM 3848.019531 1719574395.1027
MEM 3941.015625 1719574395.2035
MEM 3943.890625 1719574395.3045
MEM 3953.265625 1719574395.4054
MEM 3900.195312 1719574395.5063
MEM 3879.980469 1719574395.6105
MEM 3879.980469 1719574395.7145
MEM 3879.980469 1719574395.8186
MEM 3879.980469 1719574395.9225
MEM 3879.980469 1719574396.0273
MEM 3879.980469 1719574396.1305
MEM 3879.980469 1719574396.2354
MEM 3879.980469 1719574396.3387
MEM 3879.980469 1719574396.4426
MEM 3879.980469 1719574396.5434
MEM 3860.082031 1719574396.6471
MEM 3943.957031 1719574396.7506
MEM 3948.957031 1719574396.8545
MEM 3930.054688 1719574396.9586
MEM 3896.046875 1719574397.0625
MEM 3896.046875 1719574397.1665
MEM 3896.046875 1719574397.2706
MEM 3896.046875 1719574397.3745
MEM 3896.046875 1719574397.4786
MEM 3896.046875 1719574397.5826
MEM 3896.046875 1719574397.6853
MEM 3912.046875 1719574397.7863
MEM 3973.546875 1719574397.8906
MEM 4063.796875 1719574397.9946
MEM 4073.316406 1719574398.0986
MEM 4039.554688 1719574398.1994
MEM 4189.804688 1719574398.3003
MEM 4213.804688 1719574398.4025
MEM 4223.679688 1719574398.5105
MEM 4129.843750 1719574398.6114
MEM 3981.968750 1719574398.7122
MEM 3965.968750 1719574398.8135
MEM 3993.718750 1719574398.9146
MEM 4023.468750 1719574399.0190
MEM 4054.718750 1719574399.1229
MEM 4070.843750 1719574399.2244
MEM 4074.093750 1719574399.3267
MEM 4077.843750 1719574399.4289
MEM 3814.312500 1719574399.5300
MEM 3882.437500 1719574399.6306
MEM 3942.312500 1719574399.7346
MEM 3942.312500 1719574399.8386
MEM 3960.562500 1719574399.9426
MEM 3951.570312 1719574400.0466
MEM 3895.800781 1719574400.1505
MEM 3910.175781 1719574400.2546
MEM 3910.175781 1719574400.3585
MEM 3910.175781 1719574400.4627
MEM 3910.175781 1719574400.5666
MEM 3910.175781 1719574400.6714
MEM 3910.175781 1719574400.7740
MEM 3910.175781 1719574400.8785
MEM 3910.175781 1719574400.9799
MEM 3910.175781 1719574401.0808
MEM 3942.292969 1719574401.1816
MEM 3954.191406 1719574401.2826
MEM 3938.171875 1719574401.3866
MEM 4038.296875 1719574401.4876
MEM 4038.296875 1719574401.5906
MEM 4056.296875 1719574401.6946
MEM 4037.699219 1719574401.7954
MEM 3974.328125 1719574401.8985
MEM 3974.328125 1719574402.0026
MEM 3974.328125 1719574402.1065
MEM 3974.328125 1719574402.2105
MEM 3974.328125 1719574402.3145
MEM 3974.328125 1719574402.4186
MEM 3974.328125 1719574402.5225
MEM 3974.328125 1719574402.6266
MEM 3974.328125 1719574402.7305
MEM 3974.328125 1719574402.8314
MEM 4003.179688 1719574402.9323
MEM 4038.179688 1719574403.0346
MEM 4048.554688 1719574403.1386
MEM 4055.738281 1719574403.2426
MEM 3990.230469 1719574403.3465
MEM 3990.230469 1719574403.4505
MEM 3990.230469 1719574403.5545
MEM 3990.230469 1719574403.6585
MEM 3990.230469 1719574403.7626
MEM 3990.230469 1719574403.8666
MEM 3990.230469 1719574403.9705
MEM 4012.355469 1719574404.0746
MEM 4086.355469 1719574404.1786
MEM 4201.480469 1719574404.2826
MEM 4231.574219 1719574404.3866
MEM 4200.820312 1719574404.4906
MEM 4320.695312 1719574404.6026
MEM 4340.445312 1719574404.7105
MEM 4320.339844 1719574404.8146
MEM 4102.335938 1719574404.9186
MEM 4137.335938 1719574405.0225
MEM 4173.585938 1719574405.1268
MEM 4202.835938 1719574405.2281
MEM 4217.085938 1719574405.3306
MEM 4221.085938 1719574405.4346
MEM 4109.687500 1719574405.5354
MEM 3990.203125 1719574405.6381
MEM 4087.328125 1719574405.7389
MEM 4087.328125 1719574405.8426
MEM 4100.203125 1719574405.9506
MEM 4032.460938 1719574406.0546
MEM 4030.828125 1719574406.1586
MEM 4055.328125 1719574406.2626
MEM 4055.328125 1719574406.3665
MEM 4055.328125 1719574406.4705
MEM 4055.328125 1719574406.5716
MEM 4055.328125 1719574406.6746
MEM 4055.328125 1719574406.7785
MEM 4055.328125 1719574406.8825
MEM 4055.328125 1719574406.9865
MEM 4055.328125 1719574407.0906
MEM 4065.335938 1719574407.1910
MEM 4087.312500 1719574407.2918
MEM 4119.421875 1719574407.3927
MEM 4183.296875 1719574407.4946
MEM 4183.296875 1719574407.5986
MEM 4205.546875 1719574407.7026
MEM 4230.792969 1719574407.8066
MEM 4119.292969 1719574407.9105
MEM 4119.292969 1719574408.0146
MEM 4119.292969 1719574408.1184
MEM 4119.292969 1719574408.2195
MEM 4119.292969 1719574408.3204
MEM 4119.292969 1719574408.4225
MEM 4119.292969 1719574408.5265
MEM 4119.292969 1719574408.6305
MEM 4119.292969 1719574408.7346
MEM 4087.281250 1719574408.8354
MEM 4176.031250 1719574408.9363
MEM 4183.281250 1719574409.0372
MEM 4198.406250 1719574409.1380
MEM 4193.457031 1719574409.2386
MEM 4135.332031 1719574409.3425
MEM 4135.332031 1719574409.4465
MEM 4135.332031 1719574409.5509
MEM 4135.332031 1719574409.6548
MEM 4135.332031 1719574409.7585
MEM 4135.332031 1719574409.8597
MEM 4135.332031 1719574409.9605
MEM 4160.707031 1719574410.0625
MEM 4237.332031 1719574410.1665
MEM 4358.957031 1719574410.2711
MEM 4246.371094 1719574410.3720
MEM 4231.203125 1719574410.4746
MEM 4371.578125 1719574410.5781
MEM 4393.078125 1719574410.6786
MEM 4409.328125 1719574410.7794
MEM 4315.835938 1719574410.8828
MEM 4155.726562 1719574410.9867
MEM 4181.601562 1719574411.0906
MEM 4206.476562 1719574411.1918
MEM 4229.976562 1719574411.2946
MEM 4256.601562 1719574411.3987
MEM 4281.476562 1719574411.4998
MEM 4284.476562 1719574411.6019
MEM 4287.976562 1719574411.7055
MEM 4153.535156 1719574411.8064
MEM 4050.906250 1719574411.9072
MEM 4153.531250 1719574412.0147
MEM 4153.531250 1719574412.1186
MEM 4166.156250 1719574412.2196
MEM 4109.222656 1719574412.3229
MEM 4099.714844 1719574412.4265
MEM 4124.839844 1719574412.5306
MEM 4124.839844 1719574412.6346
MEM 4124.839844 1719574412.7386
MEM 4124.839844 1719574412.8425
MEM 4124.839844 1719574412.9467
MEM 4124.839844 1719574413.0505
MEM 4124.839844 1719574413.1547
MEM 4124.839844 1719574413.2586
MEM 4124.839844 1719574413.3620
MEM 4150.347656 1719574413.4649
MEM 4169.398438 1719574413.5657
MEM 4188.769531 1719574413.6701
MEM 4252.769531 1719574413.7746
MEM 4252.769531 1719574413.8786
MEM 4276.019531 1719574413.9825
MEM 4306.562500 1719574414.0853
MEM 4188.898438 1719574414.1865
MEM 4188.898438 1719574414.2905
MEM 4188.898438 1719574414.3945
MEM 4188.898438 1719574414.4985
MEM 4188.898438 1719574414.6013
MEM 4188.898438 1719574414.7026
MEM 4188.898438 1719574414.8065
MEM 4188.898438 1719574414.9106
MEM 4188.898438 1719574415.0147
MEM 4160.843750 1719574415.1156
MEM 4234.144531 1719574415.2164
MEM 4252.894531 1719574415.3186
MEM 4267.269531 1719574415.4230
MEM 4254.835938 1719574415.5239
MEM 4204.882812 1719574415.6247
MEM 4204.882812 1719574415.7256
MEM 4204.882812 1719574415.8265
MEM 4204.882812 1719574415.9306
MEM 4204.882812 1719574416.0346
MEM 4204.882812 1719574416.1386
MEM 4204.882812 1719574416.2397
MEM 4220.757812 1719574416.3426
MEM 4268.132812 1719574416.4466
MEM 4339.757812 1719574416.5475
MEM 4425.382812 1719574416.6495
MEM 4438.132812 1719574416.7548
MEM 4407.125000 1719574416.8587
MEM 4374.703125 1719574416.9627
MEM 4450.078125 1719574417.0677
MEM 4464.453125 1719574417.1740
MEM 4473.078125 1719574417.2748
MEM 0.000000 1719574419.7077
MEM 0.000000 1719574419.8130
MEM 0.000000 1719574419.9167
MEM 0.000000 1719574420.0260
MEM 0.000000 1719574420.1266
MEM 0.000000 1719574420.2274
MEM 0.000000 1719574420.3283
MEM 0.000000 1719574420.4291
MEM 0.000000 1719574420.5299
MEM 0.000000 1719574420.6305
