CMDLINE python3 scripts/generate_text.py
MEM 3549.406250 1719632054.7845
MEM 3549.460938 1719632054.8866
MEM 3467.972656 1719632054.9905
MEM 3467.972656 1719632055.0945
MEM 3467.972656 1719632055.1985
MEM 3467.972656 1719632055.3026
MEM 3467.972656 1719632055.4065
MEM 3467.972656 1719632055.5105
MEM 3467.972656 1719632055.6145
MEM 3467.972656 1719632055.7185
MEM 3467.972656 1719632055.8225
MEM 3437.921875 1719632055.9233
MEM 3507.804688 1719632056.0266
MEM 3507.804688 1719632056.1305
MEM 3481.187500 1719632056.2328
MEM 3483.851562 1719632056.3345
MEM 3483.851562 1719632056.4385
MEM 3483.851562 1719632056.5425
MEM 3483.851562 1719632056.6465
MEM 3483.851562 1719632056.7505
MEM 3483.851562 1719632056.8545
MEM 3483.851562 1719632056.9554
MEM 3499.851562 1719632057.0562
MEM 3499.851562 1719632057.1600
MEM 3499.851562 1719632057.2610
MEM 3552.351562 1719632057.3625
MEM 3627.851562 1719632057.4634
MEM 3719.601562 1719632057.5665
MEM 3641.750000 1719632057.6706
MEM 3627.960938 1719632057.7745
MEM 3795.335938 1719632057.8785
MEM 3859.460938 1719632057.9825
MEM 3835.898438 1719632058.0834
MEM 3876.898438 1719632058.1879
MEM 3626.566406 1719632058.2896
MEM 3662.316406 1719632058.3931
MEM 3698.816406 1719632058.4989
MEM 3731.816406 1719632058.6003
MEM 3739.816406 1719632058.7026
MEM 3743.566406 1719632058.8066
MEM 3533.601562 1719632058.9074
MEM 3601.500000 1719632059.0082
MEM 3609.375000 1719632059.1092
MEM 3618.500000 1719632059.2105
MEM 3603.597656 1719632059.3113
MEM 3545.621094 1719632059.4147
MEM 3545.621094 1719632059.5185
MEM 3545.621094 1719632059.6228
MEM 3545.621094 1719632059.7265
MEM 3545.621094 1719632059.8305
MEM 3545.621094 1719632059.9346
MEM 3545.621094 1719632060.0388
MEM 3545.621094 1719632060.1397
MEM 3545.621094 1719632060.2406
MEM 3545.621094 1719632060.3425
MEM 3545.621094 1719632060.4453
MEM 3607.746094 1719632060.5466
MEM 3585.515625 1719632060.6474
MEM 3588.050781 1719632060.7491
MEM 3705.550781 1719632060.8505
MEM 3705.550781 1719632060.9514
MEM 3722.800781 1719632061.0545
MEM 3704.441406 1719632061.1554
MEM 3641.578125 1719632061.2585
MEM 3641.578125 1719632061.3625
MEM 3641.578125 1719632061.4668
MEM 3641.578125 1719632061.5706
MEM 3641.578125 1719632061.6745
MEM 3641.578125 1719632061.7786
MEM 3641.578125 1719632061.8832
MEM 3641.578125 1719632061.9866
MEM 3641.578125 1719632062.0905
MEM 3641.578125 1719632062.1931
MEM 3681.503906 1719632062.2986
MEM 3681.503906 1719632062.4025
MEM 3650.980469 1719632062.5066
MEM 3657.597656 1719632062.6105
MEM 3657.597656 1719632062.7145
MEM 3657.597656 1719632062.8185
MEM 3657.597656 1719632062.9225
MEM 3657.597656 1719632063.0265
MEM 3657.597656 1719632063.1306
MEM 3657.597656 1719632063.2338
MEM 3673.597656 1719632063.3346
MEM 3673.597656 1719632063.4355
MEM 3673.597656 1719632063.5365
MEM 3688.972656 1719632063.6386
MEM 3762.347656 1719632063.7426
MEM 3882.722656 1719632063.8516
MEM 3825.843750 1719632063.9546
MEM 3774.867188 1719632064.0586
MEM 3928.492188 1719632064.1665
MEM 3953.492188 1719632064.2671
MEM 3959.992188 1719632064.3706
MEM 3812.234375 1719632064.4724
MEM 3692.046875 1719632064.5732
MEM 3710.695312 1719632064.6749
MEM 3739.070312 1719632064.7785
MEM 3769.195312 1719632064.8844
MEM 3796.195312 1719632064.9865
MEM 3807.445312 1719632065.0946
MEM 3811.195312 1719632065.1986
MEM 3783.707031 1719632065.2995
MEM 3632.582031 1719632065.4004
MEM 3677.707031 1719632065.5014
MEM 3678.582031 1719632065.6025
MEM 3701.457031 1719632065.7033
MEM 3736.089844 1719632065.8066
MEM 3613.718750 1719632065.9105
MEM 3613.718750 1719632066.0145
MEM 3613.718750 1719632066.1185
MEM 3613.718750 1719632066.2205
MEM 3613.718750 1719632066.3225
MEM 3613.718750 1719632066.4265
MEM 3613.718750 1719632066.5305
MEM 3613.718750 1719632066.6345
MEM 3613.718750 1719632066.7386
MEM 3666.718750 1719632066.8426
MEM 3677.742188 1719632066.9448
MEM 3763.250000 1719632067.0456
MEM 3773.625000 1719632067.1466
MEM 3778.375000 1719632067.2505
MEM 3804.875000 1719632067.3514
MEM 3709.656250 1719632067.4522
MEM 3709.656250 1719632067.5545
MEM 3709.656250 1719632067.6585
MEM 3709.656250 1719632067.7617
MEM 3709.656250 1719632067.8625
MEM 3709.656250 1719632067.9666
MEM 3709.656250 1719632068.0705
MEM 3709.656250 1719632068.1745
MEM 3709.656250 1719632068.2786
MEM 3709.656250 1719632068.3827
MEM 3720.886719 1719632068.4866
MEM 3749.636719 1719632068.5875
MEM 3749.636719 1719632068.6905
MEM 3769.730469 1719632068.7914
MEM 3725.738281 1719632068.8946
MEM 3725.738281 1719632068.9959
MEM 3725.738281 1719632069.0968
MEM 3725.738281 1719632069.1977
MEM 3725.738281 1719632069.2985
MEM 3725.738281 1719632069.4025
MEM 3725.738281 1719632069.5034
MEM 3741.738281 1719632069.6043
MEM 3741.738281 1719632069.7062
MEM 3741.738281 1719632069.8076
MEM 3785.863281 1719632069.9106
MEM 3865.613281 1719632070.0139
MEM 3943.578125 1719632070.1147
MEM 3899.984375 1719632070.2185
MEM 3897.625000 1719632070.3202
MEM 3986.625000 1719632070.4211
MEM 4016.250000 1719632070.5261
MEM 3973.117188 1719632070.6306
MEM 3772.671875 1719632070.7349
MEM 3805.046875 1719632070.8370
MEM 3837.421875 1719632070.9402
MEM 3874.171875 1719632071.0431
MEM 3893.546875 1719632071.1465
MEM 3896.796875 1719632071.2506
MEM 3899.546875 1719632071.3545
MEM 3764.625000 1719632071.4586
MEM 3684.871094 1719632071.5625
MEM 3764.621094 1719632071.6665
MEM 3764.621094 1719632071.7705
MEM 3777.996094 1719632071.8745
MEM 3738.000000 1719632071.9786
MEM 3700.621094 1719632072.0825
MEM 3700.621094 1719632072.1848
MEM 3700.621094 1719632072.2865
MEM 3700.621094 1719632072.3906
MEM 3700.621094 1719632072.4945
MEM 3700.621094 1719632072.5986
MEM 3700.621094 1719632072.7026
MEM 3700.621094 1719632072.8066
MEM 3700.621094 1719632072.9106
MEM 3700.621094 1719632073.0147
MEM 3764.625000 1719632073.1173
MEM 3816.742188 1719632073.2185
MEM 3860.492188 1719632073.3203
MEM 3860.492188 1719632073.4212
MEM 3871.492188 1719632073.5220
MEM 3808.011719 1719632073.6225
MEM 3886.636719 1719632073.7240
MEM 3796.515625 1719632073.8265
MEM 3796.515625 1719632073.9289
MEM 3796.515625 1719632074.0305
MEM 3796.515625 1719632074.1386
MEM 3796.515625 1719632074.2426
MEM 3796.515625 1719632074.3465
MEM 3796.515625 1719632074.4508
MEM 3796.515625 1719632074.5545
MEM 3796.515625 1719632074.6585
MEM 3764.632812 1719632074.7600
MEM 3836.632812 1719632074.8626
MEM 3836.632812 1719632074.9665
MEM 3821.128906 1719632075.0706
MEM 3812.625000 1719632075.1745
MEM 3812.625000 1719632075.2780
MEM 3812.625000 1719632075.3786
MEM 3812.625000 1719632075.4795
MEM 3812.625000 1719632075.5827
MEM 3812.625000 1719632075.6866
MEM 3812.625000 1719632075.7905
MEM 3820.750000 1719632075.8936
MEM 3828.625000 1719632075.9949
MEM 3828.625000 1719632076.0958
MEM 3847.125000 1719632076.1985
MEM 3923.125000 1719632076.3026
MEM 4024.250000 1719632076.4065
MEM 4043.375000 1719632076.5106
MEM 3976.117188 1719632076.6743
MEM 3992.250000 1719632076.9390
MEM 4029.886719 1719632077.0676
MEM 4067.011719 1719632079.1327
MEM 0.000000 1719632079.2856
MEM 0.000000 1719632079.3938
MEM 0.000000 1719632079.4948
MEM 0.000000 1719632079.5986
MEM 0.000000 1719632079.7002
MEM 0.000000 1719632079.8010
MEM 0.000000 1719632079.9037
MEM 0.000000 1719632080.0045
