CMDLINE python3 train_vishwamai_model.py
MEM 1700.335938 1718985303.1378
MEM 1764.335938 1718985303.2458
MEM 1989.210938 1718985303.3499
MEM 2193.460938 1718985303.4511
MEM 2342.585938 1718985303.5538
MEM 2499.835938 1718985303.6578
MEM 2657.085938 1718985303.7618
MEM 2354.320312 1718985303.8628
MEM 2318.707031 1718985303.9660
MEM 2540.082031 1718985304.0698
MEM 2686.449219 1718985304.1706
MEM 2258.992188 1718985304.2739
MEM 2291.867188 1718985304.3778
MEM 2309.867188 1718985304.4818
MEM 2326.242188 1718985304.5827
MEM 2340.242188 1718985304.6842
MEM 2314.285156 1718985304.7858
MEM 2294.179688 1718985304.8898
MEM 2316.179688 1718985304.9938
MEM 2337.554688 1718985305.0978
MEM 2276.339844 1718985305.1986
MEM 1560.562500 1718985305.2994
MEM 1066.320312 1718985305.4018
MEM 1088.320312 1718985305.5058
MEM 1110.070312 1718985305.6098
MEM 1198.320312 1718985305.7138
MEM 1060.308594 1718985305.8179
MEM 1085.058594 1718985305.9218
MEM 1124.175781 1718985306.0226
MEM 996.343750 1718985306.1235
MEM 964.343750 1718985306.2244
MEM 964.343750 1718985306.3258
MEM 928.472656 1718985306.4266
MEM 928.472656 1718985306.5275
MEM 928.472656 1718985306.6283
MEM 928.472656 1718985306.7298
MEM 928.472656 1718985306.8307
MEM 928.472656 1718985306.9315
MEM 982.472656 1718985307.0324
MEM 1000.355469 1718985307.1332
MEM 1008.609375 1718985307.2378
MEM 1083.859375 1718985307.3418
MEM 1095.425781 1718985307.4427
MEM 1090.925781 1718985307.5457
MEM 1217.550781 1718985307.6499
MEM 1120.394531 1718985307.7507
MEM 1265.894531 1718985307.8538
MEM 1365.519531 1718985307.9554
MEM 1447.519531 1718985308.0578
MEM 1539.394531 1718985308.1618
MEM 1649.269531 1718985308.2658
MEM 1755.269531 1718985308.3699
MEM 1782.492188 1718985308.4738
MEM 2001.117188 1718985308.5762
MEM 2096.375000 1718985308.6770
MEM 1632.386719 1718985308.7818
MEM 1632.386719 1718985308.8827
MEM 1794.886719 1718985308.9838
MEM 2014.386719 1718985309.0847
MEM 2196.136719 1718985309.1858
MEM 2353.886719 1718985309.2898
MEM 2512.636719 1718985309.3939
MEM 2650.261719 1718985309.4947
MEM 2144.382812 1718985309.5978
MEM 2359.882812 1718985309.7018
MEM 2584.882812 1718985309.8058
MEM 2164.359375 1718985309.9067
MEM 2214.753906 1718985310.0098
MEM 2232.753906 1718985310.1122
MEM 2250.378906 1718985310.2139
MEM 2266.253906 1718985310.3178
MEM 2222.242188 1718985310.4186
MEM 2216.117188 1718985310.5218
MEM 2237.117188 1718985310.6258
MEM 2258.367188 1718985310.7288
MEM 2348.492188 1718985310.8338
MEM 1880.468750 1718985310.9347
MEM 1189.656250 1718985311.0355
MEM 1006.726562 1718985311.1378
MEM 1028.101562 1718985311.2418
MEM 1049.476562 1718985311.3458
MEM 1146.500000 1718985311.4498
MEM 992.371094 1718985311.5538
MEM 1024.367188 1718985311.6546
MEM 955.359375 1718985311.7578
MEM 1063.984375 1718985311.8619
MEM 1050.199219 1718985311.9627
MEM 1036.074219 1718985312.0635
MEM 1166.667969 1718985312.1658
MEM 1066.082031 1718985312.2698
MEM 1120.332031 1718985312.3713
MEM 1136.746094 1718985312.4721
MEM 1181.621094 1718985312.5732
MEM 1319.621094 1718985312.6778
MEM 1430.371094 1718985312.7818
MEM 1536.871094 1718985312.8827
MEM 1642.621094 1718985312.9840
MEM 1749.121094 1718985313.0849
MEM 1763.734375 1718985313.1858
MEM 1924.609375 1718985313.2890
MEM 2085.234375 1718985313.3898
MEM 1716.468750 1718985313.4907
MEM 1632.480469 1718985313.5938
MEM 1679.105469 1718985313.6948
MEM 1900.730469 1718985313.7978
MEM 2115.480469 1718985313.9019
MEM 2272.605469 1718985314.0058
MEM 2430.480469 1718985314.1098
MEM 2586.230469 1718985314.2138
MEM 2315.535156 1718985314.3146
MEM 2249.226562 1718985314.4178
MEM 2463.101562 1718985314.5220
MEM 2620.453125 1718985314.6228
MEM 2185.222656 1718985314.7259
MEM 2223.222656 1718985314.8287
MEM 2241.222656 1718985314.9299
MEM 2259.097656 1718985315.0338
MEM 2234.617188 1718985315.1346
MEM 2215.371094 1718985315.2378
MEM 2237.121094 1718985315.3418
MEM 2258.621094 1718985315.4456
MEM 2352.121094 1718985315.5502
MEM 1853.117188 1718985315.6511
MEM 1151.699219 1718985315.7519
MEM 1008.402344 1718985315.8538
MEM 1030.527344 1718985315.9553
MEM 1051.152344 1718985316.0578
MEM 1128.652344 1718985316.1618
MEM 992.378906 1718985316.2658
MEM 992.378906 1718985316.3698
MEM 992.468750 1718985316.4707
MEM 928.464844 1718985316.5738
MEM 949.464844 1718985316.6778
MEM 964.339844 1718985316.7786
MEM 964.339844 1718985316.8797
MEM 964.339844 1718985316.9805
MEM 964.339844 1718985317.0813
MEM 964.339844 1718985317.1818
MEM 964.339844 1718985317.2828
MEM 1010.464844 1718985317.3858
MEM 1154.089844 1718985317.4867
MEM 1034.636719 1718985317.5898
MEM 1090.136719 1718985317.6938
MEM 1108.222656 1718985317.7946
MEM 1117.847656 1718985317.8979
MEM 1218.222656 1718985317.9987
MEM 1211.984375 1718985318.0996
MEM 1282.359375 1718985318.2014
MEM 1394.734375 1718985318.3058
MEM 1504.109375 1718985318.4098
MEM 1586.859375 1718985318.5138
MEM 1669.484375 1718985318.6178
MEM 1778.984375 1718985318.7219
MEM 1796.359375 1718985318.8258
MEM 2018.234375 1718985318.9299
MEM 2066.710938 1718985319.0311
MEM 1668.355469 1718985319.1338
MEM 1668.355469 1718985319.2378
MEM 1861.730469 1718985319.3418
MEM 2089.855469 1718985319.4458
MEM 2255.355469 1718985319.5498
MEM 2411.730469 1718985319.6538
MEM 2568.230469 1718985319.7578
MEM 2592.339844 1718985319.8586
MEM 2204.351562 1718985319.9618
MEM 2424.601562 1718985320.0658
MEM 2649.976562 1718985320.1698
MEM 2189.371094 1718985320.2739
MEM 2254.746094 1718985320.3778
MEM 2272.621094 1718985320.4819
MEM 2290.996094 1718985320.5859
MEM 2308.371094 1718985320.6900
MEM 2246.750000 1718985320.7938
MEM 2268.875000 1718985320.8978
MEM 2290.875000 1718985321.0018
MEM 2351.000000 1718985321.1058
MEM 2018.343750 1718985321.2066
MEM 1263.414062 1718985321.3138
MEM 1042.226562 1718985321.4178
MEM 1057.726562 1718985321.5191
MEM 1076.101562 1718985321.6219
MEM 1092.226562 1718985321.7258
MEM 1180.601562 1718985321.8267
MEM 1028.250000 1718985321.9298
MEM 1028.250000 1718985322.0309
MEM 1042.347656 1718985322.1318
MEM 990.101562 1718985322.2368
MEM 1081.226562 1718985322.3378
MEM 1078.921875 1718985322.4387
MEM 1069.796875 1718985322.5419
MEM 1214.171875 1718985322.6459
MEM 1098.753906 1718985322.7498
MEM 1154.628906 1718985322.8538
MEM 1171.792969 1718985322.9546
MEM 1217.917969 1718985323.0555
MEM 1353.292969 1718985323.1578
MEM 1463.542969 1718985323.2618
MEM 1574.542969 1718985323.3658
MEM 1681.042969 1718985323.4698
MEM 1784.667969 1718985323.5707
MEM 1795.917969 1718985323.6715
MEM 1951.042969 1718985323.7738
MEM 2129.917969 1718985323.8779
MEM 1687.851562 1718985323.9782
MEM 1668.324219 1718985324.0819
MEM 1742.074219 1718985324.1859
MEM 1960.699219 1718985324.2868
MEM 2166.824219 1718985324.3879
MEM 2308.074219 1718985324.4888
MEM 2458.074219 1718985324.5898
MEM 2613.074219 1718985324.6939
MEM 2351.421875 1718985324.7947
MEM 2284.113281 1718985324.8980
MEM 2497.488281 1718985325.0018
MEM 2654.480469 1718985325.1026
MEM 2224.234375 1718985325.2059
MEM 2259.734375 1718985325.3098
MEM 2278.234375 1718985325.4138
MEM 2295.984375 1718985325.5178
MEM 2244.363281 1718985325.6186
MEM 2252.238281 1718985325.7218
MEM 2273.863281 1718985325.8258
MEM 2295.113281 1718985325.9282
MEM 2391.988281 1718985326.0300
MEM 1889.011719 1718985326.1308
MEM 1187.593750 1718985326.2316
MEM 1044.546875 1718985326.3338
MEM 1065.796875 1718985326.4378
MEM 1087.671875 1718985326.5418
MEM 1118.433594 1718985326.6426
MEM 1028.308594 1718985326.7458
MEM 996.300781 1718985326.8466
MEM 964.296875 1718985326.9498
MEM 964.296875 1718985327.0538
MEM 880.421875 1718985327.1547
MEM 880.421875 1718985327.2562
MEM 880.421875 1718985327.3578
MEM 880.421875 1718985327.4608
MEM 894.921875 1718985327.5615
MEM 894.921875 1718985327.6620
MEM 895.171875 1718985327.7630
MEM 955.171875 1718985327.8658
MEM 1093.796875 1718985327.9698
MEM 979.035156 1718985328.0738
MEM 1034.410156 1718985328.1778
MEM 1046.726562 1718985328.2789
MEM 1059.726562 1718985328.3797
MEM 1141.226562 1718985328.4805
MEM 1145.484375 1718985328.5814
MEM 1211.859375 1718985328.6858
MEM 1333.109375 1718985328.7898
MEM 1435.359375 1718985328.8938
MEM 1516.734375 1718985328.9978
MEM 1607.234375 1718985329.0988
MEM 1715.109375 1718985329.2018
MEM 1722.015625 1718985329.3058
MEM 1941.140625 1718985329.4099
MEM 2100.250000 1718985329.5107
MEM 1616.261719 1718985329.6139
MEM 1616.261719 1718985329.7178
MEM 1784.386719 1718985329.8218
MEM 2011.886719 1718985329.9258
MEM 2185.886719 1718985330.0298
MEM 2337.761719 1718985330.1338
MEM 2494.136719 1718985330.2378
MEM 2639.511719 1718985330.3387
MEM 2128.257812 1718985330.4391
MEM 2332.507812 1718985330.5418
MEM 2555.382812 1718985330.6458
MEM 2223.546875 1718985330.7467
MEM 2197.503906 1718985330.8475
MEM 2215.753906 1718985330.9498
MEM 2233.503906 1718985331.0538
MEM 2251.753906 1718985331.1578
MEM 2247.839844 1718985331.2587
MEM 2208.714844 1718985331.3613
MEM 2230.214844 1718985331.4619
MEM 2251.714844 1718985331.5658
MEM 2256.265625 1718985331.6666
MEM 1571.777344 1718985331.7674
MEM 978.992188 1718985331.8700
MEM 1000.242188 1718985331.9738
MEM 1021.242188 1718985332.0778
MEM 1054.367188 1718985332.1788
MEM 976.316406 1718985332.2796
MEM 976.316406 1718985332.3804
MEM 912.296875 1718985332.4812
MEM 958.421875 1718985332.5819
MEM 1090.289062 1718985332.6827
MEM 985.660156 1718985332.7858
MEM 1040.160156 1718985332.8887
MEM 1047.734375 1718985332.9899
MEM 1054.609375 1718985333.0938
MEM 1112.984375 1718985333.1979
MEM 1114.015625 1718985333.2987
MEM 1163.265625 1718985333.4019
MEM 1296.890625 1718985333.5059
MEM 1407.140625 1718985333.6098
MEM 1517.640625 1718985333.7138
MEM 1628.890625 1718985333.8178
MEM 1732.640625 1718985333.9186
MEM 1750.015625 1718985334.0219
MEM 1950.390625 1718985334.1259
MEM 2106.140625 1718985334.2298
MEM 1616.261719 1718985334.3338
MEM 1616.261719 1718985334.4378
MEM 1710.511719 1718985334.5419
MEM 1929.136719 1718985334.6459
MEM 2140.886719 1718985334.7498
MEM 2291.136719 1718985334.8538
MEM 2443.011719 1718985334.9578
MEM 2595.136719 1718985335.0612
MEM 2172.246094 1718985335.1618
MEM 2277.632812 1718985335.2658
MEM 2511.257812 1718985335.3738
MEM 2375.078125 1718985335.4746
MEM 2194.628906 1718985335.5778
MEM 2213.003906 1718985335.6819
MEM 2231.378906 1718985335.7858
MEM 2249.753906 1718985335.8898
MEM 2229.882812 1718985335.9906
MEM 2206.882812 1718985336.0938
MEM 2228.507812 1718985336.1979
MEM 2250.382812 1718985336.3018
MEM 2300.285156 1718985336.4026
MEM 1642.281250 1718985336.5034
MEM 977.164062 1718985336.6058
MEM 998.164062 1718985336.7068
MEM 1019.539062 1718985336.8098
MEM 1040.289062 1718985336.9111
MEM 976.277344 1718985337.0119
MEM 976.277344 1718985337.1127
MEM 958.519531 1718985337.2136
MEM 912.265625 1718985337.3144
MEM 928.265625 1718985337.4153
MEM 964.265625 1718985337.5177
MEM 964.265625 1718985337.6186
MEM 964.265625 1718985337.7194
MEM 964.265625 1718985337.8210
MEM 964.265625 1718985337.9218
MEM 964.265625 1718985338.0226
MEM 980.140625 1718985338.1258
MEM 1056.390625 1718985338.2299
MEM 1062.179688 1718985338.3307
MEM 1061.304688 1718985338.4338
MEM 1187.054688 1718985338.5379
MEM 1092.253906 1718985338.6418
MEM 1138.503906 1718985338.7458
MEM 1232.378906 1718985338.8498
MEM 1207.781250 1718985338.9507
MEM 1273.406250 1718985339.0538
MEM 1387.156250 1718985339.1578
MEM 1497.656250 1718985339.2618
MEM 1597.531250 1718985339.3661
MEM 1677.531250 1718985339.4673
MEM 1769.531250 1718985339.5698
MEM 1772.242188 1718985339.6738
MEM 1982.992188 1718985339.7778
MEM 2177.492188 1718985339.8790
MEM 1668.363281 1718985339.9818
MEM 1668.363281 1718985340.0858
MEM 1805.113281 1718985340.1898
MEM 2033.488281 1718985340.2938
MEM 2228.613281 1718985340.3978
MEM 2377.863281 1718985340.5021
MEM 2530.113281 1718985340.6058
MEM 2681.113281 1718985340.7067
MEM 2180.359375 1718985340.8099
MEM 2384.734375 1718985340.9138
MEM 2600.484375 1718985341.0178
MEM 2313.546875 1718985341.1186
MEM 2249.246094 1718985341.2218
MEM 2267.746094 1718985341.3258
MEM 2286.371094 1718985341.4298
MEM 2304.371094 1718985341.5338
MEM 2298.367188 1718985341.6346
MEM 2260.742188 1718985341.7378
MEM 2282.367188 1718985341.8418
MEM 2303.742188 1718985341.9442
MEM 2334.484375 1718985342.0450
MEM 1623.875000 1718985342.1458
MEM 1030.964844 1718985342.2498
MEM 1052.339844 1718985342.3538
MEM 1073.464844 1718985342.4578
MEM 1112.964844 1718985342.5609
MEM 1028.253906 1718985342.6618
MEM 1028.253906 1718985342.7658
MEM 964.242188 1718985342.8666
MEM 1014.617188 1718985342.9698
MEM 1092.277344 1718985343.0706
MEM 1041.773438 1718985343.1738
MEM 1112.773438 1718985343.2788
MEM 1126.843750 1718985343.3796
MEM 1127.843750 1718985343.4818
MEM 1248.843750 1718985343.5827
MEM 1174.332031 1718985343.6835
MEM 1295.722656 1718985343.7858
MEM 1408.222656 1718985343.8898
MEM 1516.722656 1718985343.9938
MEM 1627.222656 1718985344.0979
MEM 1739.097656 1718985344.2018
MEM 1696.347656 1718985344.3039
MEM 1859.222656 1718985344.4047
MEM 2017.472656 1718985344.5099
MEM 2068.820312 1718985344.6139
MEM 1668.343750 1718985344.7178
MEM 1668.343750 1718985344.8218
MEM 1744.218750 1718985344.9258
MEM 1945.718750 1718985345.0299
MEM 2156.968750 1718985345.1307
MEM 2306.468750 1718985345.2339
MEM 2459.093750 1718985345.3378
MEM 2615.593750 1718985345.4418
MEM 2460.351562 1718985345.5427
MEM 2253.738281 1718985345.6459
MEM 2476.488281 1718985345.7498
MEM 2686.238281 1718985345.8507
MEM 2211.246094 1718985345.9539
MEM 2256.621094 1718985346.0578
MEM 2274.996094 1718985346.1618
MEM 2293.246094 1718985346.2658
MEM 2308.371094 1718985346.3701
MEM 2250.367188 1718985346.4738
MEM 2271.992188 1718985346.5779
MEM 2293.367188 1718985346.6818
MEM 2372.492188 1718985346.7827
MEM 1958.269531 1718985346.8835
MEM 1250.269531 1718985346.9843
MEM 1042.527344 1718985347.0858
MEM 1063.152344 1718985347.1898
MEM 1084.402344 1718985347.2938
MEM 1220.277344 1718985347.3956
MEM 1028.265625 1718985347.4964
MEM 1077.390625 1718985347.5978
MEM 964.328125 1718985347.6986
MEM 964.328125 1718985347.7994
MEM 964.328125 1718985347.9003
MEM 928.453125 1718985348.0011
MEM 928.453125 1718985348.1018
MEM 928.453125 1718985348.2027
MEM 928.453125 1718985348.3035
MEM 928.453125 1718985348.4043
MEM 936.078125 1718985348.5058
MEM 991.703125 1718985348.6098
MEM 1007.871094 1718985348.7112
MEM 1015.746094 1718985348.8138
MEM 1115.621094 1718985348.9178
MEM 1106.957031 1718985349.0187
MEM 1096.457031 1718985349.1218
MEM 1237.082031 1718985349.2258
MEM 1133.933594 1718985349.3299
MEM 1274.933594 1718985349.4308
MEM 1377.558594 1718985349.5317
MEM 1487.308594 1718985349.6338
MEM 1598.308594 1718985349.7378
MEM 1702.058594 1718985349.8418
MEM 1640.589844 1718985349.9447
MEM 1813.589844 1718985350.0459
MEM 2039.589844 1718985350.1538
MEM 1846.480469 1718985350.2564
MEM 1632.492188 1718985350.3578
MEM 1632.492188 1718985350.4611
MEM 1721.117188 1718985350.5658
MEM 1945.617188 1718985350.6698
MEM 2157.242188 1718985350.7738
MEM 2310.742188 1718985350.8772
MEM 2454.367188 1718985350.9780
MEM 2602.742188 1718985351.0788
MEM 2201.898438 1718985351.1796
MEM 2282.488281 1718985351.2818
MEM 2507.363281 1718985351.3858
MEM 2467.085938 1718985351.4868
MEM 2208.246094 1718985351.5877
MEM 2226.246094 1718985351.6898
MEM 2244.496094 1718985351.7938
MEM 2262.871094 1718985351.8979
MEM 2221.867188 1718985351.9987
MEM 2217.992188 1718985352.1018
MEM 2239.617188 1718985352.2058
MEM 2261.242188 1718985352.3098
MEM 2376.867188 1718985352.4138
MEM 1778.371094 1718985352.5146
MEM 1075.910156 1718985352.6154
MEM 1009.503906 1718985352.7178
MEM 1030.878906 1718985352.8218
MEM 1052.378906 1718985352.9258
MEM 1116.460938 1718985353.0266
MEM 992.460938 1718985353.1299
MEM 984.445312 1718985353.2307
MEM 959.449219 1718985353.3336
MEM 1080.199219 1718985353.4378
MEM 1052.359375 1718985353.5386
MEM 1040.242188 1718985353.6418
MEM 1146.417969 1718985353.7426
MEM 1068.667969 1718985353.8458
MEM 1132.292969 1718985353.9500
MEM 1141.628906 1718985354.0508
MEM 1185.378906 1718985354.1513
MEM 1320.503906 1718985354.2538
MEM 1431.378906 1718985354.3578
MEM 1535.878906 1718985354.4587
MEM 1644.753906 1718985354.5618
MEM 1747.378906 1718985354.6626
MEM 1769.492188 1718985354.7658
MEM 1993.117188 1718985354.8698
MEM 1955.078125 1718985354.9706
MEM 1632.488281 1718985355.0738
MEM 1632.488281 1718985355.1770
MEM 1735.113281 1718985355.2780
MEM 1956.363281 1718985355.3826
MEM 2137.488281 1718985355.4834
MEM 2282.613281 1718985355.5858
MEM 2438.113281 1718985355.6898
MEM 2583.363281 1718985355.7937
MEM 2429.164062 1718985355.8942
MEM 2174.082031 1718985355.9978
MEM 2388.832031 1718985356.1021
MEM 2606.082031 1718985356.2058
MEM 2239.750000 1718985356.3066
MEM 2214.707031 1718985356.4098
MEM 2232.707031 1718985356.5139
MEM 2250.832031 1718985356.6178
MEM 2268.707031 1718985356.7186
MEM 2266.335938 1718985356.8195
MEM 2225.996094 1718985356.9218
MEM 2247.871094 1718985357.0258
MEM 2269.246094 1718985357.1298
MEM 2234.535156 1718985357.2310
MEM 1550.386719 1718985357.3318
MEM 996.269531 1718985357.4338
MEM 1017.894531 1718985357.5378
MEM 1039.019531 1718985357.6418
MEM 1097.394531 1718985357.7459
MEM 992.394531 1718985357.8538
MEM 992.394531 1718985357.9546
MEM 992.472656 1718985358.0578
MEM 928.476562 1718985358.1589
MEM 964.101562 1718985358.2618
MEM 964.226562 1718985358.3627
MEM 964.226562 1718985358.4658
MEM 964.226562 1718985358.5667
MEM 964.226562 1718985358.6675
MEM 964.226562 1718985358.7683
MEM 964.226562 1718985358.8692
MEM 1018.851562 1718985358.9738
MEM 1028.265625 1718985359.0746
MEM 1043.765625 1718985359.1769
MEM 1108.015625 1718985359.2780
MEM 1123.027344 1718985359.3788
MEM 1124.652344 1718985359.4818
MEM 1246.027344 1718985359.5858
MEM 1156.312500 1718985359.6866
MEM 1296.812500 1718985359.7898
MEM 1411.187500 1718985359.8938
MEM 1518.687500 1718985359.9980
MEM 1629.437500 1718985360.1018
MEM 1741.187500 1718985360.2058
MEM 1699.246094 1718985360.3066
MEM 1863.371094 1718985360.4099
MEM 2048.746094 1718985360.5140
MEM 1915.097656 1718985360.6179
MEM 1668.273438 1718985360.7218
MEM 1687.773438 1718985360.8259
MEM 1900.148438 1718985360.9268
MEM 2113.523438 1718985361.0300
MEM 2275.273438 1718985361.1338
MEM 2428.148438 1718985361.2346
MEM 2584.898438 1718985361.3378
MEM 2502.859375 1718985361.4386
MEM 2228.519531 1718985361.5418
MEM 2448.894531 1718985361.6458
MEM 2646.269531 1718985361.7498
MEM 2275.562500 1718985361.8506
MEM 2238.894531 1718985361.9539
MEM 2260.769531 1718985362.0578
MEM 2279.144531 1718985362.1618
MEM 2297.644531 1718985362.2658
MEM 2253.894531 1718985362.3666
MEM 2253.269531 1718985362.4674
MEM 2274.519531 1718985362.5698
MEM 2296.019531 1718985362.6738
MEM 2400.894531 1718985362.7779
MEM 1851.113281 1718985362.8787
MEM 1149.695312 1718985362.9795
MEM 1044.531250 1718985363.0818
MEM 1065.781250 1718985363.1858
MEM 1087.656250 1718985363.2914
MEM 1118.480469 1718985363.3922
MEM 1028.355469 1718985363.4938
MEM 1022.468750 1718985363.5946
MEM 994.968750 1718985363.6978
MEM 1113.468750 1718985363.8018
MEM 1054.359375 1718985363.9026
MEM 1079.488281 1718985364.0058
MEM 1118.433594 1718985364.1066
MEM 1109.312500 1718985364.2098
MEM 1191.937500 1718985364.3140
MEM 1199.386719 1718985364.4149
MEM 1238.261719 1718985364.5157
MEM 1365.761719 1718985364.6178
MEM 1479.011719 1718985364.7218
MEM 1590.511719 1718985364.8258
MEM 1701.761719 1718985364.9299
MEM 1784.246094 1718985365.0307
MEM 1848.886719 1718985365.1338
MEM 2075.011719 1718985365.2378
MEM 1839.402344 1718985365.3386
MEM 1668.343750 1718985365.4418
MEM 1669.968750 1718985365.5435
MEM 1805.718750 1718985365.6460
MEM 2027.468750 1718985365.7499
MEM 2216.718750 1718985365.8539
MEM 2360.343750 1718985365.9578
MEM 2513.843750 1718985366.0618
MEM 2670.593750 1718985366.1658
MEM 2180.269531 1718985366.2699
MEM 2359.894531 1718985366.3738
MEM 2572.894531 1718985366.4766
MEM 2424.246094 1718985366.5775
MEM 2246.265625 1718985366.6787
MEM 2264.515625 1718985366.7818
MEM 2283.015625 1718985366.8858
MEM 2300.765625 1718985366.9884
MEM 2275.523438 1718985367.0893
MEM 2257.648438 1718985367.1932
MEM 2278.398438 1718985367.2939
MEM 2300.023438 1718985367.3978
MEM 2361.898438 1718985367.4992
MEM 2262.328125 1718985367.6015
MEM 1596.300781 1718985367.7018
MEM 1032.683594 1718985367.8058
MEM 1054.308594 1718985367.9099
MEM 1075.933594 1718985368.0138
MEM 1145.558594 1718985368.1179
MEM 1028.304688 1718985368.2218
MEM 1028.304688 1718985368.3226
MEM 1028.304688 1718985368.4245
MEM 964.300781 1718985368.5253
MEM 964.300781 1718985368.6279
MEM 880.476562 1718985368.7288
MEM 880.476562 1718985368.8297
MEM 880.476562 1718985368.9305
MEM 894.976562 1718985369.0313
MEM 894.976562 1718985369.1321
MEM 896.726562 1718985369.2329
MEM 956.601562 1718985369.3338
MEM 1102.101562 1718985369.4352
MEM 981.753906 1718985369.5378
MEM 1036.878906 1718985369.6418
MEM 1050.195312 1718985369.7427
MEM 1062.195312 1718985369.8459
MEM 1150.195312 1718985369.9498
MEM 1145.007812 1718985370.0507
MEM 1211.257812 1718985370.1538
MEM 1331.632812 1718985370.2578
MEM 1440.382812 1718985370.3618
MEM 1545.382812 1718985370.4658
MEM 1656.007812 1718985370.5698
MEM 1672.316406 1718985370.6706
MEM 1787.957031 1718985370.7719
MEM 1944.957031 1718985370.8738
MEM 2117.582031 1718985370.9765
MEM 1616.328125 1718985371.0779
MEM 1616.328125 1718985371.1818
MEM 1742.578125 1718985371.2863
MEM 1969.828125 1718985371.3898
MEM 2157.453125 1718985371.4939
MEM 2310.203125 1718985371.5978
MEM 2463.828125 1718985371.7018
MEM 2619.828125 1718985371.8058
MEM 2128.324219 1718985371.9098
MEM 2320.199219 1718985372.0138
MEM 2544.699219 1718985372.1178
MEM 2268.300781 1718985372.2186
MEM 2197.320312 1718985372.3218
MEM 2215.445312 1718985372.4258
MEM 2233.445312 1718985372.5299
MEM 2251.695312 1718985372.6338
MEM 2245.992188 1718985372.7346
MEM 2208.363281 1718985372.8378
MEM 2230.238281 1718985372.9418
MEM 2252.613281 1718985373.0458
MEM 2368.113281 1718985373.1502
MEM 1874.304688 1718985373.2541
MEM 1196.304688 1718985373.3549
MEM 989.812500 1718985373.4558
MEM 1011.062500 1718985373.5578
MEM 1032.437500 1718985373.6618
MEM 1167.812500 1718985373.7646
MEM 976.292969 1718985373.8658
MEM 1038.417969 1718985373.9698
MEM 937.082031 1718985374.0738
MEM 1039.957031 1718985374.1763
MEM 1033.332031 1718985374.2776
MEM 1019.707031 1718985374.3786
MEM 1162.332031 1718985374.4812
MEM 1046.949219 1718985374.5858
MEM 1102.324219 1718985374.6898
MEM 1120.816406 1718985374.7906
MEM 1167.066406 1718985374.8916
MEM 1295.066406 1718985374.9938
MEM 1408.316406 1718985375.0978
MEM 1518.441406 1718985375.2019
MEM 1630.566406 1718985375.3058
MEM 1737.316406 1718985375.4066
MEM 1764.058594 1718985375.5098
MEM 1987.683594 1718985375.6138
MEM 1914.339844 1718985375.7147
MEM 1616.351562 1718985375.8155
MEM 1616.351562 1718985375.9178
MEM 1807.101562 1718985376.0218
MEM 1966.726562 1718985376.1259
MEM 2123.226562 1718985376.2275
MEM 2272.101562 1718985376.3284
MEM 2416.226562 1718985376.4292
MEM 2559.101562 1718985376.5300
MEM 2412.335938 1718985376.6309
MEM 2198.222656 1718985376.7338
MEM 2421.847656 1718985376.8378
MEM 2634.597656 1718985376.9387
MEM 2157.417969 1718985377.0419
MEM 2205.292969 1718985377.1458
MEM 2223.667969 1718985377.2498
MEM 2242.167969 1718985377.3538
MEM 2256.292969 1718985377.4581
MEM 2197.867188 1718985377.5618
MEM 2219.617188 1718985377.6658
MEM 2241.117188 1718985377.7698
MEM 2318.867188 1718985377.8725
MEM 1950.617188 1718985377.9734
MEM 1249.199219 1718985378.0738
MEM 988.628906 1718985378.1778
MEM 1009.503906 1718985378.2788
MEM 1030.878906 1718985378.3818
MEM 1136.003906 1718985378.4859
MEM 976.312500 1718985378.5862
MEM 1006.687500 1718985378.6877
MEM 944.347656 1718985378.7887
MEM 992.347656 1718985378.8895
MEM 1087.847656 1718985378.9899
MEM 1034.425781 1718985379.0907
MEM 1056.304688 1718985379.1938
MEM 1158.339844 1718985379.2946
MEM 1082.839844 1718985379.3978
MEM 1146.464844 1718985379.5018
MEM 1162.855469 1718985379.6027
MEM 1217.980469 1718985379.7059
MEM 1349.980469 1718985379.8099
MEM 1460.980469 1718985379.9138
MEM 1569.605469 1718985380.0178
MEM 1685.730469 1718985380.1259
MEM 1700.589844 1718985380.2268
MEM 1842.726562 1718985380.3276
MEM 2063.976562 1718985380.4298
MEM 1854.335938 1718985380.5306
MEM 1648.347656 1718985380.6338
MEM 1684.472656 1718985380.7378
MEM 1908.347656 1718985380.8420
MEM 2134.222656 1718985380.9451
MEM 2286.472656 1718985381.0464
MEM 2443.222656 1718985381.1498
MEM 2588.347656 1718985381.2538
MEM 2520.816406 1718985381.3585
MEM 2192.625000 1718985381.4620
MEM 2399.750000 1718985381.5659
MEM 2606.375000 1718985381.6699
MEM 2179.898438 1718985381.7707
MEM 2231.746094 1718985381.8738
MEM 2249.121094 1718985381.9778
MEM 2267.496094 1718985382.0819
MEM 2285.996094 1718985382.1858
MEM 2250.496094 1718985382.2866
MEM 2243.375000 1718985382.3898
MEM 2265.125000 1718985382.4926
MEM 2285.875000 1718985382.5939
MEM 2224.324219 1718985382.6948
MEM 1536.296875 1718985382.7956
MEM 1012.429688 1718985382.8978
MEM 1034.429688 1718985383.0018
MEM 1056.179688 1718985383.1058
MEM 1122.429688 1718985383.2093
MEM 1008.324219 1718985383.3138
