CMDLINE python3 train_vishwamai_model.py
MEM 1727.839844 1718984339.0177
MEM 1786.960938 1718984339.1185
MEM 1884.214844 1718984339.2218
MEM 2105.214844 1718984339.3258
MEM 1858.824219 1718984339.4266
MEM 1696.835938 1718984339.5298
MEM 1751.335938 1718984339.6338
MEM 1977.210938 1718984339.7378
MEM 2194.085938 1718984339.8393
MEM 2344.085938 1718984339.9418
MEM 2499.085938 1718984340.0458
MEM 2654.835938 1718984340.1499
MEM 2360.820312 1718984340.2507
MEM 2319.832031 1718984340.3540
MEM 2539.957031 1718984340.4578
MEM 2624.808594 1718984340.5586
MEM 2262.328125 1718984340.6619
MEM 2289.328125 1718984340.7658
MEM 2307.453125 1718984340.8698
MEM 2325.828125 1718984340.9740
MEM 2281.457031 1718984341.0748
MEM 2282.582031 1718984341.1778
MEM 2305.207031 1718984341.2818
MEM 2324.082031 1718984341.3854
MEM 2389.457031 1718984341.4860
MEM 2031.125000 1718984341.5871
MEM 1329.707031 1718984341.6879
MEM 1069.636719 1718984341.7898
MEM 1091.386719 1718984341.8938
MEM 1113.511719 1718984341.9978
MEM 1232.890625 1718984342.0986
MEM 1056.882812 1718984342.1994
MEM 1088.878906 1718984342.3002
MEM 992.871094 1718984342.4008
MEM 992.871094 1718984342.5018
MEM 1040.746094 1718984342.6059
MEM 1040.746094 1718984342.7068
MEM 1040.746094 1718984342.8076
MEM 1040.746094 1718984342.9084
MEM 1040.746094 1718984343.0093
MEM 1040.746094 1718984343.1098
MEM 1045.496094 1718984343.2138
MEM 1101.371094 1718984343.3179
MEM 1113.816406 1718984343.4187
MEM 1127.316406 1718984343.5218
MEM 1225.691406 1718984343.6259
MEM 1199.316406 1718984343.7280
MEM 1195.566406 1718984343.8298
MEM 1268.691406 1718984343.9308
MEM 1276.000000 1718984344.0316
MEM 1337.750000 1718984344.1338
MEM 1458.250000 1718984344.2379
MEM 1568.125000 1718984344.3390
MEM 1683.000000 1718984344.4458
MEM 1795.250000 1718984344.5498
MEM 1759.250000 1718984344.6539
MEM 1983.750000 1718984344.7578
MEM 2204.625000 1718984344.8618
MEM 1744.746094 1718984344.9630
MEM 1744.746094 1718984345.0658
MEM 1845.496094 1718984345.1698
MEM 2072.621094 1718984345.2739
MEM 2283.246094 1718984345.3779
MEM 2431.246094 1718984345.4788
MEM 2583.246094 1718984345.5818
MEM 2740.996094 1718984345.6858
MEM 2256.765625 1718984345.7898
MEM 2442.390625 1718984345.8938
MEM 2661.890625 1718984345.9978
MEM 2398.750000 1718984346.0987
MEM 2325.519531 1718984346.2018
MEM 2343.519531 1718984346.3035
MEM 2361.519531 1718984346.4058
MEM 2379.394531 1718984346.5098
MEM 2337.144531 1718984346.6138
MEM 2330.394531 1718984346.7178
MEM 2352.519531 1718984346.8218
MEM 2375.019531 1718984346.9258
MEM 2506.394531 1718984347.0298
MEM 1813.917969 1718984347.1307
MEM 1104.734375 1718984347.2315
MEM 1104.734375 1718984347.3338
MEM 1104.734375 1718984347.4379
MEM 1166.859375 1718984347.5399
MEM 1104.726562 1718984347.6418
MEM 1122.476562 1718984347.7459
MEM 1064.484375 1718984347.8498
MEM 1167.109375 1718984347.9540
MEM 1161.824219 1718984348.0548
MEM 1150.074219 1718984348.1578
MEM 1258.781250 1718984348.2586
MEM 1179.761719 1718984348.3618
MEM 1235.011719 1718984348.4625
MEM 1258.679688 1718984348.5633
MEM 1310.554688 1718984348.6658
MEM 1443.804688 1718984348.7698
MEM 1554.429688 1718984348.8738
MEM 1666.054688 1718984348.9778
MEM 1779.179688 1718984349.0818
MEM 1871.304688 1718984349.1858
MEM 1822.390625 1718984349.2898
MEM 1982.890625 1718984349.3938
MEM 2207.140625 1718984349.4978
MEM 1744.761719 1718984349.6006
MEM 1744.761719 1718984349.7019
MEM 1847.511719 1718984349.8037
MEM 2066.011719 1718984349.9045
MEM 2271.511719 1718984350.0054
MEM 2423.511719 1718984350.1059
MEM 2581.761719 1718984350.2098
MEM 2738.636719 1718984350.3138
MEM 2256.765625 1718984350.4178
MEM 2435.515625 1718984350.5218
MEM 2659.015625 1718984350.6259
MEM 2427.828125 1718984350.7267
MEM 2324.644531 1718984350.8298
MEM 2343.019531 1718984350.9339
MEM 2360.769531 1718984351.0347
MEM 2379.144531 1718984351.1378
MEM 2365.796875 1718984351.2386
MEM 2337.046875 1718984351.3418
MEM 2358.671875 1718984351.4458
MEM 2380.546875 1718984351.5498
MEM 2358.714844 1718984351.6504
MEM 1680.703125 1718984351.7539
MEM 1104.695312 1718984351.8618
MEM 1104.695312 1718984351.9658
MEM 1104.695312 1718984352.0698
MEM 1199.820312 1718984352.1738
MEM 1104.687500 1718984352.2779
MEM 1098.816406 1718984352.3787
MEM 1040.691406 1718984352.4818
MEM 1040.691406 1718984352.5852
MEM 992.878906 1718984352.6859
MEM 992.878906 1718984352.7867
MEM 992.878906 1718984352.8875
MEM 992.878906 1718984352.9884
MEM 992.878906 1718984353.0893
MEM 992.878906 1718984353.1898
MEM 992.878906 1718984353.2906
MEM 992.878906 1718984353.3914
MEM 992.878906 1718984353.4924
MEM 992.878906 1718984353.5932
MEM 992.878906 1718984353.6938
MEM 992.878906 1718984353.7946
MEM 992.878906 1718984353.8954
MEM 992.878906 1718984353.9962
MEM 992.878906 1718984354.0971
MEM 992.878906 1718984354.1978
MEM 992.878906 1718984354.2986
MEM 992.878906 1718984354.3994
MEM 992.878906 1718984354.5002
MEM 992.878906 1718984354.6013
MEM 992.878906 1718984354.7019
MEM 992.878906 1718984354.8033
MEM 992.878906 1718984354.9043
MEM 992.878906 1718984355.0053
MEM 992.878906 1718984355.1058
MEM 1017.003906 1718984355.2098
MEM 1088.886719 1718984355.3106
MEM 1062.757812 1718984355.4138
MEM 1146.917969 1718984355.5146
MEM 1109.542969 1718984355.6170
MEM 1222.800781 1718984355.7178
MEM 1181.179688 1718984355.8199
MEM 1302.929688 1718984355.9207
MEM 1410.304688 1718984356.0218
MEM 1523.429688 1718984356.1258
MEM 1541.128906 1718984356.2266
MEM 1728.015625 1718984356.3298
MEM 1791.242188 1718984356.4306
MEM 1520.886719 1718984356.5337
MEM 1621.011719 1718984356.6367
MEM 1841.886719 1718984356.7378
MEM 2014.636719 1718984356.8426
MEM 2160.761719 1718984356.9434
MEM 2276.136719 1718984357.0458
MEM 1918.625000 1718984357.1498
MEM 2139.875000 1718984357.2540
MEM 2124.851562 1718984357.3548
MEM 1957.621094 1718984357.4554
MEM 1975.746094 1718984357.5578
MEM 1993.621094 1718984357.6618
MEM 1997.957031 1718984357.7627
MEM 1971.082031 1718984357.8658
MEM 1992.707031 1718984357.9698
MEM 1986.828125 1718984358.0706
MEM 1283.402344 1718984358.1714
MEM 1053.058594 1718984358.2721
MEM 1074.308594 1718984358.3738
MEM 1158.308594 1718984358.4778
MEM 1040.859375 1718984358.5818
MEM 992.855469 1718984358.6826
MEM 1040.855469 1718984358.7851
MEM 1084.253906 1718984358.8858
MEM 1086.753906 1718984358.9867
MEM 1130.156250 1718984359.0876
MEM 1134.406250 1718984359.1898
MEM 1176.972656 1718984359.2906
MEM 1251.597656 1718984359.3938
MEM 1361.847656 1718984359.4979
MEM 1473.972656 1718984359.6018
MEM 1586.847656 1718984359.7059
MEM 1639.472656 1718984359.8069
MEM 1855.097656 1718984359.9099
MEM 1520.843750 1718984360.0138
MEM 1520.843750 1718984360.1159
MEM 1610.593750 1718984360.2167
MEM 1744.968750 1718984360.3180
MEM 1945.468750 1718984360.4218
MEM 2097.968750 1718984360.5259
MEM 2252.968750 1718984360.6298
MEM 1904.863281 1718984360.7309
MEM 2116.863281 1718984360.8338
MEM 2150.839844 1718984360.9347
MEM 1957.359375 1718984361.0378
MEM 1975.609375 1718984361.1419
MEM 1993.859375 1718984361.2458
MEM 2000.019531 1718984361.3466
MEM 1972.019531 1718984361.4498
MEM 1993.269531 1718984361.5524
MEM 1962.980469 1718984361.6532
MEM 1254.832031 1718984361.7538
MEM 1055.464844 1718984361.8578
MEM 1076.839844 1718984361.9618
MEM 1182.714844 1718984362.0658
MEM 1040.824219 1718984362.1698
MEM 1040.738281 1718984362.2715
MEM 992.863281 1718984362.3725
MEM 1026.113281 1718984362.4738
MEM 1040.738281 1718984362.5747
MEM 1040.738281 1718984362.6755
MEM 1040.738281 1718984362.7763
MEM 1040.738281 1718984362.8778
MEM 1040.738281 1718984362.9786
MEM 1040.738281 1718984363.0794
MEM 1076.863281 1718984363.1818
MEM 1210.113281 1718984363.2858
MEM 1104.722656 1718984363.3867
MEM 1159.097656 1718984363.4898
MEM 1168.730469 1718984363.5902
MEM 1186.730469 1718984363.6938
MEM 1268.730469 1718984363.7978
MEM 1272.195312 1718984363.8987
MEM 1332.945312 1718984364.0018
MEM 1456.445312 1718984364.1059
MEM 1569.195312 1718984364.2098
MEM 1677.820312 1718984364.3138
MEM 1789.695312 1718984364.4178
MEM 1752.753906 1718984364.5186
MEM 1958.144531 1718984364.6218
MEM 2181.769531 1718984364.7258
MEM 1802.175781 1718984364.8266
MEM 1744.765625 1718984364.9298
MEM 1823.640625 1718984365.0338
MEM 2050.765625 1718984365.1379
MEM 2268.015625 1718984365.2418
MEM 2422.765625 1718984365.3461
MEM 2575.890625 1718984365.4498
MEM 2711.515625 1718984365.5539
MEM 2502.652344 1718984365.6547
MEM 2282.414062 1718984365.7578
MEM 2498.039062 1718984365.8618
MEM 2718.664062 1718984365.9658
MEM 2256.722656 1718984366.0665
MEM 2329.722656 1718984366.1698
MEM 2348.097656 1718984366.2741
MEM 2365.722656 1718984366.3750
MEM 2383.472656 1718984366.4758
MEM 2320.726562 1718984366.5766
MEM 2341.101562 1718984366.6778
MEM 2362.976562 1718984366.7818
MEM 2384.726562 1718984366.8851
MEM 2220.718750 1718984366.9858
MEM 1510.707031 1718984367.0866
MEM 1104.714844 1718984367.1898
MEM 1104.714844 1718984367.2938
MEM 1104.714844 1718984367.3978
MEM 1194.464844 1718984367.4996
MEM 1104.640625 1718984367.6018
MEM 1129.515625 1718984367.7059
MEM 1066.007812 1718984367.8098
MEM 1165.382812 1718984367.9105
MEM 1160.371094 1718984368.0113
MEM 1148.996094 1718984368.1138
MEM 1294.707031 1718984368.2145
MEM 1178.582031 1718984368.3178
MEM 1232.582031 1718984368.4196
MEM 1255.054688 1718984368.5205
MEM 1301.304688 1718984368.6218
MEM 1437.179688 1718984368.7261
MEM 1548.304688 1718984368.8298
MEM 1656.179688 1718984368.9332
MEM 1765.304688 1718984369.0339
MEM 1872.554688 1718984369.1355
MEM 1919.304688 1718984369.2364
MEM 2136.179688 1718984369.3372
MEM 1953.660156 1718984369.4378
MEM 1744.718750 1718984369.5419
MEM 1773.968750 1718984369.6459
MEM 2001.218750 1718984369.7499
MEM 2215.593750 1718984369.8509
MEM 2369.343750 1718984369.9517
MEM 2520.593750 1718984370.0526
MEM 2672.593750 1718984370.1534
MEM 2541.421875 1718984370.2538
MEM 2331.214844 1718984370.3579
MEM 2552.714844 1718984370.4618
MEM 2762.589844 1718984370.5627
MEM 2286.835938 1718984370.6636
MEM 2333.835938 1718984370.7658
MEM 2351.460938 1718984370.8665
MEM 2369.460938 1718984370.9698
MEM 2384.710938 1718984371.0715
MEM 2373.136719 1718984371.1738
MEM 2335.261719 1718984371.2778
MEM 2357.261719 1718984371.3818
MEM 2379.136719 1718984371.4858
MEM 2412.757812 1718984371.5866
MEM 1700.296875 1718984371.6874
MEM 1104.761719 1718984371.7898
MEM 1104.761719 1718984371.8938
MEM 1104.761719 1718984371.9978
MEM 1219.886719 1718984372.1018
MEM 1104.753906 1718984372.2058
MEM 1072.757812 1718984372.3066
MEM 1104.132812 1718984372.4098
MEM 1225.257812 1718984372.5138
MEM 1162.804688 1718984372.6146
MEM 1178.558594 1718984372.7178
MEM 1320.183594 1718984372.8218
MEM 1202.933594 1718984372.9229
MEM 1257.558594 1718984373.0258
MEM 1271.000000 1718984373.1266
MEM 1314.750000 1718984373.2288
MEM 1444.250000 1718984373.3298
MEM 1555.625000 1718984373.4330
MEM 1664.500000 1718984373.5339
MEM 1775.125000 1718984373.6348
MEM 1885.875000 1718984373.7370
MEM 1897.914062 1718984373.8388
MEM 2119.039062 1718984373.9418
MEM 2137.250000 1718984374.0426
MEM 1776.777344 1718984374.1458
MEM 1776.777344 1718984374.2466
MEM 1982.027344 1718984374.3498
MEM 2210.152344 1718984374.4539
MEM 2388.027344 1718984374.5578
MEM 2543.152344 1718984374.6618
MEM 2697.027344 1718984374.7658
MEM 2616.757812 1718984374.8666
MEM 2347.898438 1718984374.9700
MEM 2568.773438 1718984375.0738
MEM 2788.023438 1718984375.1747
MEM 2316.019531 1718984375.2779
MEM 2365.644531 1718984375.3818
MEM 2384.144531 1718984375.4858
MEM 2402.644531 1718984375.5899
MEM 2416.769531 1718984375.6914
MEM 2357.773438 1718984375.7940
MEM 2379.773438 1718984375.8978
MEM 2401.523438 1718984376.0018
MEM 2479.148438 1718984376.1040
MEM 2056.671875 1718984376.2048
MEM 1333.863281 1718984376.3056
MEM 1136.683594 1718984376.4098
MEM 1136.683594 1718984376.5138
MEM 1136.683594 1718984376.6162
MEM 1226.683594 1718984376.7180
MEM 1136.734375 1718984376.8188
MEM 1156.609375 1718984376.9218
MEM 1097.976562 1718984377.0258
MEM 1200.601562 1718984377.1272
MEM 1195.582031 1718984377.2281
MEM 1181.832031 1718984377.3289
MEM 1290.820312 1718984377.4297
MEM 1211.820312 1718984377.5328
MEM 1265.945312 1718984377.6337
MEM 1289.691406 1718984377.7345
MEM 1334.191406 1718984377.8378
MEM 1441.441406 1718984377.9418
MEM 1532.316406 1718984378.0458
MEM 1642.316406 1718984378.1495
MEM 1745.316406 1718984378.2499
MEM 1853.816406 1718984378.3538
MEM 1829.066406 1718984378.4580
MEM 2041.066406 1718984378.5618
MEM 2264.816406 1718984378.6658
MEM 1776.781250 1718984378.7698
MEM 1776.781250 1718984378.8738
MEM 1892.531250 1718984378.9778
MEM 2120.406250 1718984379.0818
MEM 2323.406250 1718984379.1859
MEM 2474.406250 1718984379.2871
MEM 2626.031250 1718984379.3898
MEM 2782.406250 1718984379.4939
MEM 2288.777344 1718984379.5979
MEM 2485.277344 1718984379.7018
MEM 2708.902344 1718984379.8058
MEM 2406.750000 1718984379.9066
MEM 2358.023438 1718984380.0098
MEM 2376.648438 1718984380.1138
MEM 2395.023438 1718984380.2178
MEM 2413.398438 1718984380.3219
MEM 2415.027344 1718984380.4227
MEM 2371.152344 1718984380.5258
MEM 2392.277344 1718984380.6263
MEM 2414.777344 1718984380.7338
MEM 2332.679688 1718984380.8351
MEM 1618.660156 1718984380.9359
MEM 1136.671875 1718984381.0378
MEM 1136.671875 1718984381.1418
MEM 1136.671875 1718984381.2458
MEM 1200.675781 1718984381.3466
MEM 1136.671875 1718984381.4493
MEM 1150.890625 1718984381.5539
MEM 1040.753906 1718984381.6547
MEM 1040.753906 1718984381.7578
MEM 992.882812 1718984381.8587
MEM 992.882812 1718984381.9626
MEM 992.882812 1718984382.0634
MEM 992.882812 1718984382.1658
MEM 992.882812 1718984382.2666
MEM 992.882812 1718984382.3674
MEM 996.882812 1718984382.4698
MEM 1052.507812 1718984382.5738
MEM 1063.484375 1718984382.6747
MEM 1077.359375 1718984382.7778
MEM 1169.359375 1718984382.8818
MEM 1166.109375 1718984382.9825
MEM 1159.859375 1718984383.0859
MEM 1264.359375 1718984383.1869
MEM 1236.652344 1718984383.2877
MEM 1289.027344 1718984383.3886
MEM 1403.152344 1718984383.4898
MEM 1514.527344 1718984383.5938
MEM 1627.902344 1718984383.6978
MEM 1734.902344 1718984383.8018
MEM 1787.023438 1718984383.9026
MEM 1884.027344 1718984384.0058
MEM 2108.152344 1718984384.1098
MEM 1832.886719 1718984384.2106
MEM 1696.898438 1718984384.3138
MEM 1748.773438 1718984384.4178
MEM 1973.648438 1718984384.5218
MEM 2197.148438 1718984384.6243
MEM 2347.898438 1718984384.7258
MEM 2502.523438 1718984384.8298
MEM 2657.523438 1718984384.9338
MEM 2342.070312 1718984385.0346
MEM 2325.894531 1718984385.1378
MEM 2543.894531 1718984385.2418
MEM 2624.871094 1718984385.3426
MEM 2263.285156 1718984385.4459
MEM 2289.410156 1718984385.5498
MEM 2307.910156 1718984385.6538
MEM 2326.285156 1718984385.7578
MEM 2280.656250 1718984385.8586
MEM 2281.281250 1718984385.9618
MEM 2302.906250 1718984386.0658
MEM 2324.656250 1718984386.1699
MEM 2430.656250 1718984386.2739
MEM 1879.617188 1718984386.3747
MEM 1178.199219 1718984386.4755
MEM 1073.285156 1718984386.5778
MEM 1094.910156 1718984386.6818
MEM 1116.660156 1718984386.7859
MEM 1142.777344 1718984386.8867
MEM 1056.777344 1718984386.9875
MEM 998.878906 1718984387.0884
MEM 1025.632812 1718984387.1892
MEM 1138.882812 1718984387.2900
MEM 1117.398438 1718984387.3908
MEM 1094.773438 1718984387.4917
MEM 1192.398438 1718984387.5938
MEM 1152.265625 1718984387.6947
MEM 1154.515625 1718984387.7978
MEM 1286.265625 1718984387.9018
MEM 1191.519531 1718984388.0059
MEM 1334.394531 1718984388.1098
MEM 1445.519531 1718984388.2139
MEM 1551.769531 1718984388.3178
MEM 1637.394531 1718984388.4219
MEM 1723.144531 1718984388.5227
MEM 1761.269531 1718984388.6258
MEM 1805.519531 1718984388.7270
MEM 1738.738281 1718984388.8299
MEM 1953.988281 1718984388.9324
MEM 2157.863281 1718984389.0340
MEM 1716.386719 1718984389.1348
MEM 1696.859375 1718984389.2378
MEM 1777.109375 1718984389.3451
MEM 1995.984375 1718984389.4498
MEM 2207.234375 1718984389.5507
MEM 2361.359375 1718984389.6538
MEM 2517.734375 1718984389.7578
MEM 2671.859375 1718984389.8618
MEM 2266.265625 1718984389.9627
MEM 2340.605469 1718984390.0658
MEM 2559.230469 1718984390.1698
MEM 2568.832031 1718984390.2706
MEM 2268.976562 1718984390.3717
MEM 2289.726562 1718984390.4725
MEM 2307.476562 1718984390.5734
MEM 2325.101562 1718984390.6739
MEM 2275.187500 1718984390.7747
MEM 2281.187500 1718984390.8778
MEM 2302.687500 1718984390.9801
MEM 2323.812500 1718984391.0818
MEM 2425.562500 1718984391.1860
MEM 1917.507812 1718984391.2868
MEM 1216.089844 1718984391.3876
MEM 1072.917969 1718984391.4898
MEM 1094.542969 1718984391.5938
MEM 1116.042969 1718984391.6967
MEM 1146.898438 1718984391.7971
MEM 1056.773438 1718984391.9018
MEM 1024.890625 1718984392.0027
MEM 992.886719 1718984392.1035
MEM 1004.761719 1718984392.2044
MEM 1040.761719 1718984392.3059
MEM 1040.761719 1718984392.4076
MEM 1040.761719 1718984392.5085
MEM 1040.761719 1718984392.6106
MEM 1040.761719 1718984392.7128
MEM 1040.761719 1718984392.8137
MEM 1063.011719 1718984392.9178
MEM 1130.886719 1718984393.0218
MEM 1194.871094 1718984393.1259
MEM 1113.386719 1718984393.2298
MEM 1168.636719 1718984393.3322
MEM 1187.246094 1718984393.4331
MEM 1194.871094 1718984393.5339
MEM 1259.496094 1718984393.6378
MEM 1261.074219 1718984393.7387
MEM 1309.699219 1718984393.8418
MEM 1438.824219 1718984393.9458
MEM 1549.199219 1718984394.0498
MEM 1662.824219 1718984394.1538
MEM 1769.574219 1718984394.2578
MEM 1867.574219 1718984394.3586
MEM 1912.449219 1718984394.4618
MEM 2137.074219 1718984394.5655
MEM 1953.636719 1718984394.6664
MEM 1744.695312 1718984394.7698
MEM 1775.820312 1718984394.8738
MEM 2002.820312 1718984394.9778
MEM 2230.570312 1718984395.0818
MEM 2390.070312 1718984395.1858
MEM 2547.070312 1718984395.2898
MEM 2707.945312 1718984395.3978
MEM 2382.679688 1718984395.4987
MEM 2373.816406 1718984395.6013
MEM 2578.066406 1718984395.7020
MEM 2690.699219 1718984395.8029
MEM 2306.968750 1718984395.9059
MEM 2336.593750 1718984396.0075
MEM 2354.718750 1718984396.1098
MEM 2373.218750 1718984396.2139
MEM 2324.031250 1718984396.3147
MEM 2328.906250 1718984396.4179
MEM 2350.656250 1718984396.5218
MEM 2372.281250 1718984396.6258
MEM 2478.656250 1718984396.7298
MEM 1927.519531 1718984396.8306
MEM 1196.761719 1718984396.9315
MEM 1104.769531 1718984397.0339
MEM 1104.769531 1718984397.1347
MEM 1134.644531 1718984397.2356
MEM 1104.750000 1718984397.3365
MEM 1104.750000 1718984397.4374
MEM 1054.617188 1718984397.5418
MEM 1125.367188 1718984397.6459
MEM 1137.421875 1718984397.7467
MEM 1138.671875 1718984397.8498
MEM 1268.171875 1718984397.9539
MEM 1168.789062 1718984398.0546
MEM 1224.164062 1718984398.1578
MEM 1235.132812 1718984398.2586
MEM 1275.007812 1718984398.3595
MEM 1388.382812 1718984398.4618
MEM 1487.132812 1718984398.5653
MEM 1591.257812 1718984398.6659
MEM 1694.132812 1718984398.7698
MEM 1775.382812 1718984398.8738
MEM 1849.757812 1718984398.9746
MEM 1806.406250 1718984399.0772
MEM 2010.156250 1718984399.1779
MEM 2218.406250 1718984399.2788
MEM 1744.777344 1718984399.3797
MEM 1744.777344 1718984399.4818
MEM 1831.402344 1718984399.5858
MEM 2053.027344 1718984399.6871
MEM 2267.652344 1718984399.7898
MEM 2419.152344 1718984399.8907
MEM 2574.902344 1718984399.9938
MEM 2730.777344 1718984400.0978
MEM 2256.777344 1718984400.2020
MEM 2425.527344 1718984400.3033
MEM 2645.402344 1718984400.4058
MEM 2496.753906 1718984400.5066
MEM 2323.648438 1718984400.6098
MEM 2342.148438 1718984400.7138
MEM 2360.273438 1718984400.8178
MEM 2378.523438 1718984400.9218
MEM 2360.527344 1718984401.0227
MEM 2335.652344 1718984401.1258
MEM 2357.277344 1718984401.2298
MEM 2378.652344 1718984401.3326
MEM 2420.671875 1718984401.4334
MEM 1728.667969 1718984401.5338
MEM 1104.675781 1718984401.6378
MEM 1104.675781 1718984401.7418
MEM 1104.675781 1718984401.8458
MEM 1211.425781 1718984401.9498
MEM 1104.667969 1718984402.0538
MEM 1072.664062 1718984402.1548
MEM 1040.765625 1718984402.2579
MEM 1040.765625 1718984402.3608
MEM 992.890625 1718984402.4618
MEM 992.890625 1718984402.5626
MEM 992.890625 1718984402.6634
MEM 992.890625 1718984402.7658
MEM 992.890625 1718984402.8667
MEM 992.890625 1718984402.9675
MEM 1026.640625 1718984403.0698
MEM 1152.765625 1718984403.1738
MEM 1056.886719 1718984403.2747
MEM 1109.636719 1718984403.3778
MEM 1146.921875 1718984403.4786
MEM 1136.175781 1718984403.5818
MEM 1202.800781 1718984403.6828
MEM 1216.292969 1718984403.7836
MEM 1262.664062 1718984403.8858
MEM 1390.164062 1718984403.9898
MEM 1477.164062 1718984404.0938
MEM 1565.039062 1718984404.1978
MEM 1675.664062 1718984404.3018
MEM 1759.914062 1718984404.4059
MEM 1745.925781 1718984404.5098
MEM 1782.414062 1718984404.6138
MEM 1898.039062 1718984404.7179
MEM 2108.039062 1718984404.8221
MEM 2036.812500 1718984404.9229
MEM 1696.824219 1718984405.0258
MEM 1696.824219 1718984405.1266
MEM 1907.824219 1718984405.2298
MEM 2132.574219 1718984405.3338
MEM 2304.449219 1718984405.4378
MEM 2461.324219 1718984405.5418
MEM 2617.074219 1718984405.6458
MEM 2531.492188 1718984405.7466
MEM 2260.652344 1718984405.8484
MEM 2473.652344 1718984405.9498
MEM 2698.152344 1718984406.0539
MEM 2231.648438 1718984406.1579
MEM 2285.273438 1718984406.2618
MEM 2303.523438 1718984406.3653
MEM 2321.398438 1718984406.4659
MEM 2336.898438 1718984406.5701
MEM 2277.527344 1718984406.6738
MEM 2299.277344 1718984406.7778
MEM 2320.902344 1718984406.8818
MEM 2399.902344 1718984406.9877
MEM 1990.808594 1718984407.0886
MEM 1253.996094 1718984407.1894
MEM 1070.941406 1718984407.2918
MEM 1092.316406 1718984407.3938
MEM 1113.941406 1718984407.4978
MEM 1211.007812 1718984407.5987
MEM 1056.878906 1718984407.7019
MEM 1080.863281 1718984407.8027
MEM 1020.867188 1718984407.9058
MEM 1133.117188 1718984408.0098
MEM 1114.855469 1718984408.1107
MEM 1104.988281 1718984408.2138
MEM 1206.808594 1718984408.3146
MEM 1133.308594 1718984408.4173
MEM 1191.808594 1718984408.5179
MEM 1212.371094 1718984408.6187
MEM 1262.871094 1718984408.7218
MEM 1394.621094 1718984408.8258
MEM 1503.246094 1718984408.9298
MEM 1615.746094 1718984409.0339
MEM 1731.121094 1718984409.1419
MEM 1749.109375 1718984409.2462
MEM 1799.121094 1718984409.3472
MEM 2002.121094 1718984409.4498
MEM 2207.246094 1718984409.5507
MEM 1696.843750 1718984409.6538
MEM 1696.843750 1718984409.7578
MEM 1852.218750 1718984409.8618
MEM 2061.968750 1718984409.9658
MEM 2254.218750 1718984410.0698
MEM 2395.968750 1718984410.1738
MEM 2513.218750 1718984410.2778
MEM 2654.968750 1718984410.3819
MEM 2531.425781 1718984410.4859
MEM 2255.960938 1718984410.5871
MEM 2475.335938 1718984410.6898
MEM 2699.835938 1718984410.7938
MEM 2230.582031 1718984410.8979
MEM 2285.082031 1718984411.0018
MEM 2303.582031 1718984411.1062
MEM 2321.957031 1718984411.2098
MEM 2336.832031 1718984411.3139
MEM 2278.289062 1718984411.4179
MEM 2300.039062 1718984411.5218
MEM 2321.789062 1718984411.6258
MEM 2400.414062 1718984411.7266
MEM 1990.851562 1718984411.8275
MEM 1254.039062 1718984411.9283
MEM 1071.484375 1718984412.0298
MEM 1093.234375 1718984412.1338
MEM 1114.984375 1718984412.2378
MEM 1210.902344 1718984412.3387
MEM 1056.773438 1718984412.4418
MEM 1024.890625 1718984412.5426
MEM 992.886719 1718984412.6434
MEM 1004.761719 1718984412.7454
MEM 1040.761719 1718984412.8471
MEM 1040.761719 1718984412.9488
MEM 1040.761719 1718984413.0497
MEM 1040.761719 1718984413.1507
MEM 1040.761719 1718984413.2515
MEM 1040.761719 1718984413.3524
MEM 1059.386719 1718984413.4538
MEM 1144.386719 1718984413.5578
MEM 1148.660156 1718984413.6587
MEM 1142.660156 1718984413.7618
MEM 1274.285156 1718984413.8647
MEM 1171.574219 1718984413.9698
MEM 1227.199219 1718984414.0738
MEM 1240.925781 1718984414.1747
MEM 1290.300781 1718984414.2779
MEM 1425.800781 1718984414.3814
MEM 1525.925781 1718984414.4820
MEM 1609.925781 1718984414.5828
MEM 1700.800781 1718984414.6858
MEM 1812.925781 1718984414.7898
MEM 1788.777344 1718984414.8938
MEM 2008.152344 1718984414.9978
MEM 2234.402344 1718984415.1020
MEM 1744.781250 1718984415.2058
MEM 1744.781250 1718984415.3098
MEM 1879.781250 1718984415.4138
MEM 2104.531250 1718984415.5180
MEM 2303.156250 1718984415.6218
MEM 2459.531250 1718984415.7258
MEM 2586.406250 1718984415.8298
MEM 2703.031250 1718984415.9339
MEM 2579.367188 1718984416.0350
MEM 2298.777344 1718984416.1378
MEM 2523.152344 1718984416.2419
MEM 2741.777344 1718984416.3459
MEM 2277.773438 1718984416.4498
MEM 2334.023438 1718984416.5578
MEM 2352.523438 1718984416.6619
MEM 2370.648438 1718984416.7646
MEM 2384.773438 1718984416.8657
MEM 2326.539062 1718984416.9698
MEM 2348.289062 1718984417.0738
MEM 2369.914062 1718984417.1778
MEM 2448.664062 1718984417.2787
MEM 2054.640625 1718984417.3795
MEM 1336.640625 1718984417.4803
MEM 1104.648438 1718984417.5819
MEM 1104.648438 1718984417.6827
MEM 1104.648438 1718984417.7836
MEM 1104.765625 1718984417.8858
MEM 1104.765625 1718984417.9898
MEM 1046.886719 1718984418.0938
MEM 1102.886719 1718984418.1979
MEM 1123.367188 1718984418.2991
MEM 1131.992188 1718984418.4018
MEM 1242.242188 1718984418.5058
MEM 1231.789062 1718984418.6067
MEM 1215.664062 1718984418.7080
MEM 1320.730469 1718984418.8088
