CMDLINE python3 train_vishwamai_model.py
MEM 1545.117188 1718984708.4978
MEM 1656.617188 1718984708.6018
MEM 1762.992188 1718984708.7026
MEM 1788.117188 1718984708.8059
MEM 2009.742188 1718984708.9100
MEM 1935.976562 1718984709.0108
MEM 1647.988281 1718984709.1116
MEM 1647.988281 1718984709.2138
MEM 1870.238281 1718984709.3179
MEM 2094.738281 1718984709.4218
MEM 2267.613281 1718984709.5258
MEM 2425.738281 1718984709.6298
MEM 2584.738281 1718984709.7338
MEM 2406.808594 1718984709.8346
MEM 2241.984375 1718984709.9363
MEM 2459.609375 1718984710.0380
MEM 2669.859375 1718984710.1388
MEM 2196.105469 1718984710.2419
MEM 2238.230469 1718984710.3458
MEM 2256.855469 1718984710.4502
MEM 2274.855469 1718984710.5528
MEM 2250.105469 1718984710.6537
MEM 2230.609375 1718984710.7578
MEM 2251.984375 1718984710.8585
MEM 2273.859375 1718984710.9618
MEM 2359.984375 1718984711.0659
MEM 1944.511719 1718984711.1667
MEM 1224.023438 1718984711.2675
MEM 1021.281250 1718984711.3698
MEM 1042.656250 1718984711.4738
MEM 1063.781250 1718984711.5778
MEM 1197.156250 1718984711.6818
MEM 1022.460938 1718984711.7858
MEM 1081.835938 1718984711.8900
MEM 957.078125 1718984711.9908
MEM 1013.078125 1718984712.0924
MEM 1007.933594 1718984712.1932
MEM 1024.433594 1718984712.2940
MEM 1108.183594 1718984712.3978
MEM 1110.925781 1718984712.4987
MEM 1109.300781 1718984712.6018
MEM 1249.050781 1718984712.7058
MEM 1143.710938 1718984712.8077
MEM 1283.960938 1718984712.9099
MEM 1395.210938 1718984713.0139
MEM 1502.835938 1718984713.1178
MEM 1585.710938 1718984713.2218
MEM 1685.960938 1718984713.3259
MEM 1775.960938 1718984713.4291
MEM 1767.335938 1718984713.5299
MEM 1969.710938 1718984713.6338
MEM 2122.167969 1718984713.7347
MEM 1648.046875 1718984713.8378
MEM 1648.046875 1718984713.9418
MEM 1821.921875 1718984714.0459
MEM 2047.796875 1718984714.1498
MEM 2232.421875 1718984714.2527
MEM 2382.421875 1718984714.3538
MEM 2539.921875 1718984714.4579
MEM 2612.031250 1718984714.5587
MEM 2184.167969 1718984714.6618
MEM 2407.542969 1718984714.7658
MEM 2627.292969 1718984714.8694
MEM 2166.664062 1718984714.9739
MEM 2234.164062 1718984715.0778
MEM 2252.664062 1718984715.1818
MEM 2271.289062 1718984715.2858
MEM 2288.039062 1718984715.3899
MEM 2227.296875 1718984715.4907
MEM 2248.671875 1718984715.5938
MEM 2270.296875 1718984715.6971
MEM 2330.421875 1718984715.8019
MEM 2020.281250 1718984715.9025
MEM 1288.027344 1718984716.0033
MEM 1019.910156 1718984716.1042
MEM 1042.035156 1718984716.2098
MEM 1063.160156 1718984716.3138
MEM 1196.160156 1718984716.4178
MEM 1023.039062 1718984716.5218
MEM 1085.914062 1718984716.6259
MEM 1019.718750 1718984716.7267
MEM 975.964844 1718984716.8275
MEM 943.960938 1718984716.9284
MEM 975.960938 1718984717.0292
MEM 975.960938 1718984717.1305
MEM 975.960938 1718984717.2314
MEM 975.960938 1718984717.3322
MEM 975.960938 1718984717.4330
MEM 975.960938 1718984717.5343
MEM 977.460938 1718984717.6378
MEM 1035.335938 1718984717.7458
MEM 1044.562500 1718984717.8467
MEM 1059.937500 1718984717.9498
MEM 1145.562500 1718984718.0526
MEM 1148.281250 1718984718.1534
MEM 1142.656250 1718984718.2578
MEM 1279.906250 1718984718.3618
MEM 1181.718750 1718984718.4659
MEM 1323.468750 1718984718.5698
MEM 1434.468750 1718984718.6738
MEM 1546.343750 1718984718.7778
MEM 1633.968750 1718984718.8818
MEM 1717.468750 1718984718.9827
MEM 1790.093750 1718984719.0858
MEM 1794.679688 1718984719.1898
MEM 2018.804688 1718984719.2939
MEM 2078.281250 1718984719.3947
MEM 1679.925781 1718984719.4978
MEM 1679.925781 1718984719.6002
MEM 1873.550781 1718984719.7018
MEM 2101.050781 1718984719.8060
MEM 2273.425781 1718984719.9098
MEM 2428.300781 1718984720.0139
MEM 2583.675781 1718984720.1179
MEM 2590.402344 1718984720.2187
MEM 2230.921875 1718984720.3220
MEM 2443.921875 1718984720.4245
MEM 2659.546875 1718984720.5258
MEM 2198.937500 1718984720.6299
MEM 2266.437500 1718984720.7338
MEM 2284.687500 1718984720.8378
MEM 2302.687500 1718984720.9391
MEM 2319.937500 1718984721.0421
MEM 2258.066406 1718984721.1458
MEM 2279.566406 1718984721.2498
MEM 2300.691406 1718984721.3524
MEM 2330.191406 1718984721.4540
MEM 2139.988281 1718984721.5548
MEM 1425.976562 1718984721.6556
MEM 1048.859375 1718984721.7565
MEM 1069.984375 1718984721.8578
MEM 1091.359375 1718984721.9618
MEM 1192.109375 1718984722.0658
MEM 1040.019531 1718984722.1690
MEM 1072.019531 1718984722.2702
MEM 992.234375 1718984722.3738
MEM 1054.734375 1718984722.4778
MEM 1057.074219 1718984722.5818
MEM 1055.195312 1718984722.6858
MEM 1131.695312 1718984722.7899
MEM 1134.246094 1718984722.8907
MEM 1137.121094 1718984722.9938
MEM 1262.871094 1718984723.0979
MEM 1194.152344 1718984723.1987
MEM 1302.656250 1718984723.3018
MEM 1412.656250 1718984723.4060
MEM 1522.281250 1718984723.5098
MEM 1632.281250 1718984723.6138
MEM 1742.906250 1718984723.7178
MEM 1723.792969 1718984723.8218
MEM 1944.167969 1718984723.9258
MEM 2170.167969 1718984724.0298
MEM 1680.046875 1718984724.1338
MEM 1680.046875 1718984724.2378
MEM 1820.796875 1718984724.3428
MEM 1972.046875 1718984724.4458
MEM 2086.421875 1718984724.5498
MEM 2235.421875 1718984724.6524
MEM 2388.671875 1718984724.7539
MEM 2543.171875 1718984724.8579
MEM 2697.421875 1718984724.9619
MEM 2191.984375 1718984725.0659
MEM 2408.234375 1718984725.1690
MEM 2624.359375 1718984725.2700
MEM 2249.457031 1718984725.3708
MEM 2262.671875 1718984725.4738
MEM 2281.046875 1718984725.5778
MEM 2299.546875 1718984725.6818
MEM 2317.921875 1718984725.7849
MEM 2282.171875 1718984725.8854
MEM 2274.675781 1718984725.9859
MEM 2295.550781 1718984726.0868
MEM 2316.925781 1718984726.1898
MEM 2282.167969 1718984726.2906
MEM 1578.152344 1718984726.3914
MEM 1045.402344 1718984726.4938
MEM 1066.902344 1718984726.5978
MEM 1088.277344 1718984726.7019
MEM 1160.402344 1718984726.8039
MEM 1039.984375 1718984726.9058
MEM 1039.984375 1718984727.0066
MEM 1039.976562 1718984727.1094
MEM 975.972656 1718984727.2098
MEM 975.972656 1718984727.3107
MEM 940.097656 1718984727.4116
MEM 940.097656 1718984727.5124
MEM 940.097656 1718984727.6132
MEM 940.097656 1718984727.7138
MEM 940.097656 1718984727.8147
MEM 940.097656 1718984727.9155
MEM 940.097656 1718984728.0164
MEM 940.097656 1718984728.1172
MEM 940.097656 1718984728.2178
MEM 940.097656 1718984728.3188
MEM 940.097656 1718984728.4197
MEM 940.097656 1718984728.5206
MEM 940.097656 1718984728.6214
MEM 940.097656 1718984728.7218
MEM 940.097656 1718984728.8227
MEM 940.097656 1718984728.9234
MEM 940.097656 1718984729.0243
MEM 940.097656 1718984729.1251
MEM 940.097656 1718984729.2258
MEM 940.097656 1718984729.3267
MEM 940.097656 1718984729.4275
MEM 940.097656 1718984729.5284
MEM 940.097656 1718984729.6298
MEM 940.097656 1718984729.7307
MEM 940.222656 1718984729.8315
MEM 940.222656 1718984729.9328
MEM 940.472656 1718984730.0338
MEM 940.597656 1718984730.1347
MEM 940.597656 1718984730.2353
MEM 940.722656 1718984730.3365
MEM 940.722656 1718984730.4374
MEM 940.847656 1718984730.5378
MEM 940.847656 1718984730.6386
MEM 940.972656 1718984730.7392
MEM 940.972656 1718984730.8400
MEM 940.972656 1718984730.9409
MEM 941.097656 1718984731.0418
MEM 941.097656 1718984731.1426
MEM 941.222656 1718984731.2434
MEM 941.222656 1718984731.3443
MEM 941.347656 1718984731.4452
MEM 941.347656 1718984731.5459
MEM 941.472656 1718984731.6467
MEM 941.597656 1718984731.7476
MEM 958.347656 1718984731.8498
MEM 989.722656 1718984731.9507
MEM 1055.773438 1718984732.0515
MEM 989.804688 1718984732.1519
MEM 1055.679688 1718984732.2540
MEM 1047.945312 1718984732.3547
MEM 1085.699219 1718984732.4556
MEM 1131.253906 1718984732.5565
MEM 1096.253906 1718984732.6579
MEM 1232.253906 1718984732.7618
MEM 1335.628906 1718984732.8658
MEM 1421.503906 1718984732.9686
MEM 1509.128906 1718984733.0700
MEM 1469.800781 1718984733.1708
MEM 1632.050781 1718984733.2738
MEM 1839.425781 1718984733.3755
MEM 1469.824219 1718984733.4764
MEM 1469.824219 1718984733.5778
MEM 1469.824219 1718984733.6786
MEM 1645.324219 1718984733.7819
MEM 1850.699219 1718984733.8827
MEM 1930.324219 1718984733.9852
MEM 2087.699219 1718984734.0898
MEM 2235.199219 1718984734.1906
MEM 1853.933594 1718984734.2915
MEM 1858.933594 1718984734.3938
MEM 2080.558594 1718984734.4978
MEM 2048.601562 1718984734.5987
MEM 1854.011719 1718984734.6995
MEM 1909.011719 1718984734.8019
MEM 1927.511719 1718984734.9058
MEM 1945.886719 1718984735.0098
MEM 1919.921875 1718984735.1106
MEM 1907.117188 1718984735.2138
MEM 1929.117188 1718984735.3178
MEM 1949.992188 1718984735.4218
MEM 1952.867188 1718984735.5258
MEM 1346.386719 1718984735.6266
MEM 999.894531 1718984735.7298
MEM 1021.894531 1718984735.8338
MEM 1086.019531 1718984735.9347
MEM 990.062500 1718984736.0379
MEM 990.062500 1718984736.1387
MEM 1034.937500 1718984736.2419
MEM 968.996094 1718984736.3458
MEM 1000.312500 1718984736.4466
MEM 1016.066406 1718984736.5498
MEM 1048.324219 1718984736.6506
MEM 1064.828125 1718984736.7538
MEM 1100.187500 1718984736.8546
MEM 1148.695312 1718984736.9579
MEM 1273.195312 1718984737.0619
MEM 1381.570312 1718984737.1658
MEM 1491.945312 1718984737.2685
MEM 1501.070312 1718984737.3700
MEM 1720.320312 1718984737.4738
MEM 1626.898438 1718984737.5745
MEM 1470.191406 1718984737.6778
MEM 1607.566406 1718984737.7818
MEM 1830.191406 1718984737.8851
MEM 1987.691406 1718984737.9898
MEM 2139.566406 1718984738.0938
MEM 2172.179688 1718984738.1951
MEM 1905.187500 1718984738.2959
MEM 2083.687500 1718984738.3979
MEM 2086.707031 1718984738.4987
MEM 1906.734375 1718984738.6017
MEM 1925.234375 1718984738.7058
MEM 1942.984375 1718984738.8098
MEM 1946.488281 1718984738.9107
MEM 1920.863281 1718984739.0138
MEM 1942.488281 1718984739.1178
MEM 1912.292969 1718984739.2187
MEM 1232.746094 1718984739.3195
MEM 1003.777344 1718984739.4203
MEM 1024.902344 1718984739.5212
MEM 1113.027344 1718984739.6220
MEM 990.222656 1718984739.7258
MEM 990.093750 1718984739.8268
MEM 990.093750 1718984739.9276
MEM 991.093750 1718984740.0285
MEM 991.968750 1718984740.1293
MEM 992.093750 1718984740.2301
MEM 992.218750 1718984740.3309
MEM 992.218750 1718984740.4318
MEM 992.343750 1718984740.5326
MEM 992.343750 1718984740.6334
MEM 992.468750 1718984740.7343
MEM 992.468750 1718984740.8350
MEM 998.468750 1718984740.9358
MEM 1024.718750 1718984741.0366
MEM 1040.468750 1718984741.1375
MEM 1040.468750 1718984741.2378
MEM 1040.468750 1718984741.3386
MEM 1040.468750 1718984741.4419
MEM 1040.468750 1718984741.5427
MEM 1040.468750 1718984741.6435
MEM 1071.593750 1718984741.7458
MEM 1190.468750 1718984741.8499
MEM 1130.621094 1718984741.9507
MEM 1156.000000 1718984742.0578
MEM 1196.554688 1718984742.1586
MEM 1182.562500 1718984742.2618
MEM 1253.562500 1718984742.3658
MEM 1266.800781 1718984742.4667
MEM 1325.800781 1718984742.5698
MEM 1452.300781 1718984742.6739
MEM 1563.300781 1718984742.7779
MEM 1673.300781 1718984742.8818
MEM 1783.675781 1718984742.9849
MEM 1744.621094 1718984743.0858
MEM 1968.746094 1718984743.1899
MEM 2167.871094 1718984743.2939
MEM 2067.214844 1718984743.3948
MEM 1744.625000 1718984743.4978
MEM 1744.625000 1718984743.5986
MEM 1924.875000 1718984743.7020
MEM 2146.375000 1718984743.8059
MEM 2322.375000 1718984743.9098
MEM 2473.250000 1718984744.0138
MEM 2631.250000 1718984744.1178
MEM 2756.570312 1718984744.2186
MEM 2257.082031 1718984744.3195
MEM 2472.082031 1718984744.4204
MEM 2689.082031 1718984744.5212
MEM 2324.558594 1718984744.6218
MEM 2327.078125 1718984744.7258
MEM 2345.578125 1718984744.8298
MEM 2363.703125 1718984744.9338
MEM 2382.078125 1718984745.0378
MEM 2344.601562 1718984745.1386
MEM 2339.871094 1718984745.2418
MEM 2361.496094 1718984745.3458
MEM 2382.996094 1718984745.4498
MEM 2282.632812 1718984745.5506
MEM 1566.855469 1718984745.6513
MEM 1111.496094 1718984745.7539
MEM 1133.621094 1718984745.8578
MEM 1155.246094 1718984745.9618
MEM 1249.621094 1718984746.0658
MEM 1104.597656 1718984746.1698
MEM 1130.222656 1718984746.2710
MEM 1047.835938 1718984746.3738
MEM 1094.460938 1718984746.4778
MEM 1194.703125 1718984746.5786
MEM 1116.050781 1718984746.6818
MEM 1177.800781 1718984746.7859
MEM 1191.933594 1718984746.8867
MEM 1199.183594 1718984746.9898
MEM 1319.433594 1718984747.0939
MEM 1234.500000 1718984747.1947
MEM 1370.765625 1718984747.2955
MEM 1479.140625 1718984747.3979
MEM 1587.890625 1718984747.5013
MEM 1691.515625 1718984747.6019
MEM 1802.765625 1718984747.7058
MEM 1782.382812 1718984747.8099
MEM 2002.632812 1718984747.9138
MEM 2226.757812 1718984748.0179
MEM 1744.628906 1718984748.1219
MEM 1744.628906 1718984748.2258
MEM 1890.253906 1718984748.3298
MEM 2114.753906 1718984748.4339
MEM 2304.128906 1718984748.5379
MEM 2416.378906 1718984748.6388
MEM 2543.003906 1718984748.7418
MEM 2689.128906 1718984748.8427
MEM 2617.097656 1718984748.9435
MEM 2303.750000 1718984749.0444
MEM 2520.625000 1718984749.1452
MEM 2724.125000 1718984749.2466
MEM 2263.257812 1718984749.3499
MEM 2330.757812 1718984749.4538
MEM 2349.257812 1718984749.5578
MEM 2367.882812 1718984749.6618
MEM 2384.632812 1718984749.7661
MEM 2324.011719 1718984749.8698
MEM 2345.386719 1718984749.9739
MEM 2366.886719 1718984750.0778
MEM 2427.261719 1718984750.1819
MEM 2104.597656 1718984750.2827
MEM 1377.550781 1718984750.3835
MEM 1116.855469 1718984750.4858
MEM 1138.105469 1718984750.5867
MEM 1159.855469 1718984750.6898
MEM 1287.480469 1718984750.7938
MEM 1104.550781 1718984750.8978
MEM 1140.546875 1718984750.9986
MEM 1090.042969 1718984751.1013
MEM 1172.417969 1718984751.2058
MEM 1178.109375 1718984751.3066
MEM 1173.234375 1718984751.4098
MEM 1308.109375 1718984751.5138
MEM 1203.406250 1718984751.6179
MEM 1259.031250 1718984751.7198
MEM 1320.570312 1718984751.8206
MEM 1276.710938 1718984751.9219
MEM 1323.335938 1718984752.0259
MEM 1428.960938 1718984752.1298
MEM 1537.960938 1718984752.2340
MEM 1637.710938 1718984752.3380
MEM 1725.210938 1718984752.4387
MEM 1834.835938 1718984752.5418
MEM 1776.621094 1718984752.6427
MEM 1989.996094 1718984752.7435
MEM 2198.121094 1718984752.8458
MEM 1871.910156 1718984752.9466
MEM 1776.617188 1718984753.0498
MEM 1844.617188 1718984753.1540
MEM 2073.117188 1718984753.2584
MEM 2280.992188 1718984753.3593
MEM 2436.242188 1718984753.4618
MEM 2595.242188 1718984753.5658
MEM 2755.242188 1718984753.6698
MEM 2336.597656 1718984753.7706
MEM 2348.488281 1718984753.8738
MEM 2537.238281 1718984753.9779
MEM 2758.488281 1718984754.0818
MEM 2293.769531 1718984754.1858
MEM 2361.519531 1718984754.2867
MEM 2379.644531 1718984754.3898
MEM 2397.394531 1718984754.4938
MEM 2415.269531 1718984754.5946
MEM 2352.640625 1718984754.6954
MEM 2372.765625 1718984754.7978
MEM 2394.640625 1718984754.9011
MEM 2415.640625 1718984755.0019
MEM 2288.609375 1718984755.1027
MEM 1561.070312 1718984755.2035
MEM 1144.343750 1718984755.3058
MEM 1165.968750 1718984755.4098
MEM 1187.468750 1718984755.5138
MEM 1281.843750 1718984755.6178
MEM 1136.515625 1718984755.7218
MEM 1161.515625 1718984755.8246
MEM 1085.878906 1718984755.9259
MEM 1157.003906 1718984756.0298
MEM 1170.019531 1718984756.1307
MEM 1171.394531 1718984756.2339
MEM 1302.144531 1718984756.3378
MEM 1200.519531 1718984756.4386
MEM 1255.519531 1718984756.5418
MEM 1266.667969 1718984756.6426
MEM 1315.792969 1718984756.7459
MEM 1454.542969 1718984756.8498
MEM 1564.042969 1718984756.9538
MEM 1675.042969 1718984757.0578
MEM 1787.417969 1718984757.1619
MEM 1898.042969 1718984757.2658
MEM 1939.468750 1718984757.3698
MEM 2160.218750 1718984757.4738
MEM 2023.414062 1718984757.5746
MEM 1776.589844 1718984757.6778
MEM 1776.589844 1718984757.7818
MEM 1890.964844 1718984757.8844
MEM 2050.339844 1718984757.9860
MEM 2218.339844 1718984758.0868
MEM 2362.714844 1718984758.1898
MEM 2518.964844 1718984758.2938
MEM 2674.214844 1718984758.3978
MEM 2724.867188 1718984758.4986
MEM 2319.253906 1718984758.6019
MEM 2551.628906 1718984758.7098
MEM 2773.128906 1718984758.8138
MEM 2307.875000 1718984758.9178
MEM 2364.375000 1718984759.0219
MEM 2379.250000 1718984759.1242
MEM 2395.000000 1718984759.2250
MEM 2413.125000 1718984759.3298
MEM 2410.628906 1718984759.4306
MEM 2370.503906 1718984759.5338
MEM 2391.753906 1718984759.6351
MEM 2413.253906 1718984759.7359
MEM 2378.687500 1718984759.8370
MEM 1674.671875 1718984759.9378
MEM 1141.421875 1718984760.0387
MEM 1162.671875 1718984760.1418
MEM 1184.296875 1718984760.2458
MEM 1255.421875 1718984760.3498
MEM 1136.539062 1718984760.4506
MEM 1136.539062 1718984760.5514
MEM 1180.753906 1718984760.6523
MEM 1072.625000 1718984760.7531
MEM 1040.621094 1718984760.8538
MEM 1040.621094 1718984760.9546
MEM 992.753906 1718984761.0555
MEM 992.753906 1718984761.1564
MEM 992.753906 1718984761.2573
MEM 992.753906 1718984761.3578
MEM 992.753906 1718984761.4586
MEM 992.753906 1718984761.5595
MEM 1040.628906 1718984761.6618
MEM 1146.781250 1718984761.7626
MEM 1067.031250 1718984761.8658
MEM 1120.656250 1718984761.9667
MEM 1141.546875 1718984762.0673
MEM 1148.046875 1718984762.1699
MEM 1258.296875 1718984762.2738
MEM 1248.765625 1718984762.3747
MEM 1317.640625 1718984762.4778
MEM 1429.015625 1718984762.5818
MEM 1541.140625 1718984762.6858
MEM 1648.265625 1718984762.7867
MEM 1756.890625 1718984762.8898
MEM 1730.015625 1718984762.9939
MEM 1955.390625 1718984763.0979
MEM 2170.140625 1718984763.2008
MEM 1696.761719 1718984763.3019
MEM 1696.761719 1718984763.4058
MEM 1696.761719 1718984763.5066
MEM 1836.761719 1718984763.6098
MEM 2042.636719 1718984763.7138
MEM 2225.761719 1718984763.8178
MEM 2383.136719 1718984763.9218
MEM 2543.011719 1718984764.0258
MEM 2702.386719 1718984764.1298
MEM 2208.722656 1718984764.2316
MEM 2315.222656 1718984764.3338
MEM 2507.972656 1718984764.4380
MEM 2713.472656 1718984764.5388
MEM 2238.316406 1718984764.6419
MEM 2286.066406 1718984764.7458
MEM 2304.441406 1718984764.8498
MEM 2322.316406 1718984764.9538
MEM 2336.691406 1718984765.0549
MEM 2277.136719 1718984765.1578
MEM 2298.761719 1718984765.2618
MEM 2320.636719 1718984765.3658
MEM 2390.511719 1718984765.4698
MEM 2012.683594 1718984765.5706
MEM 1291.753906 1718984765.6715
MEM 1069.816406 1718984765.7738
MEM 1091.441406 1718984765.8778
MEM 1112.816406 1718984765.9818
MEM 1248.441406 1718984766.0840
MEM 1056.738281 1718984766.1859
MEM 1088.734375 1718984766.2867
MEM 1018.226562 1718984766.3877
MEM 1119.226562 1718984766.4885
MEM 1113.535156 1718984766.5894
MEM 1102.410156 1718984766.6938
MEM 1222.660156 1718984766.7946
MEM 1131.035156 1718984766.8978
MEM 1184.660156 1718984766.9986
MEM 1206.535156 1718984767.0994
MEM 1252.535156 1718984767.2003
MEM 1386.410156 1718984767.3019
MEM 1496.035156 1718984767.4058
MEM 1606.285156 1718984767.5099
MEM 1716.285156 1718984767.6138
MEM 1818.285156 1718984767.7146
MEM 1856.910156 1718984767.8178
MEM 2079.035156 1718984767.9221
MEM 1905.722656 1718984768.0229
MEM 1696.781250 1718984768.1258
MEM 1734.031250 1718984768.2299
MEM 1960.281250 1718984768.3340
MEM 2167.781250 1718984768.4349
MEM 2322.031250 1718984768.5379
MEM 2478.406250 1718984768.6418
MEM 2634.656250 1718984768.7458
MEM 2455.601562 1718984768.8466
MEM 2241.902344 1718984768.9498
MEM 2373.402344 1718984769.0540
MEM 2545.277344 1718984769.1578
MEM 2654.671875 1718984769.2586
MEM 2255.941406 1718984769.3619
MEM 2287.441406 1718984769.4632
MEM 2302.941406 1718984769.5659
MEM 2318.316406 1718984769.6698
MEM 2335.566406 1718984769.7707
MEM 2298.816406 1718984769.8715
MEM 2291.695312 1718984769.9738
MEM 2313.320312 1718984770.0778
MEM 2335.195312 1718984770.1818
MEM 2234.679688 1718984770.2826
MEM 1519.027344 1718984770.3834
MEM 1064.167969 1718984770.4859
MEM 1085.042969 1718984770.5871
MEM 1106.417969 1718984770.6898
MEM 1191.167969 1718984770.7936
MEM 1056.703125 1718984770.8978
MEM 1080.328125 1718984771.0005
MEM 1038.769531 1718984771.1013
MEM 992.765625 1718984771.2058
MEM 1028.640625 1718984771.3098
MEM 1028.640625 1718984771.4107
MEM 1028.640625 1718984771.5116
MEM 1028.640625 1718984771.6124
MEM 1028.640625 1718984771.7132
MEM 1028.640625 1718984771.8149
MEM 1038.015625 1718984771.9178
MEM 1092.515625 1718984772.0191
MEM 1113.460938 1718984772.1199
MEM 1119.710938 1718984772.2218
MEM 1224.710938 1718984772.3246
MEM 1216.046875 1718984772.4254
MEM 1201.796875 1718984772.5298
MEM 1322.644531 1718984772.6306
MEM 1241.023438 1718984772.7317
MEM 1375.273438 1718984772.8338
MEM 1481.523438 1718984772.9347
MEM 1590.898438 1718984773.0378
MEM 1705.898438 1718984773.1418
MEM 1818.523438 1718984773.2456
MEM 1815.195312 1718984773.3498
MEM 2040.445312 1718984773.4539
MEM 2208.554688 1718984773.5547
MEM 1732.566406 1718984773.6556
MEM 1732.566406 1718984773.7578
MEM 1885.441406 1718984773.8618
MEM 2109.191406 1718984773.9658
MEM 2305.191406 1718984774.0698
MEM 2463.566406 1718984774.1738
MEM 2622.691406 1718984774.2778
MEM 2704.640625 1718984774.3786
MEM 2250.152344 1718984774.4818
MEM 2374.027344 1718984774.5858
MEM 2526.902344 1718984774.6867
MEM 2660.777344 1718984774.7898
MEM 2680.804688 1718984774.8906
MEM 2294.816406 1718984774.9939
MEM 2324.441406 1718984775.0981
MEM 2342.316406 1718984775.2013
MEM 2361.066406 1718984775.3058
MEM 2308.656250 1718984775.4066
MEM 2316.281250 1718984775.5098
MEM 2338.031250 1718984775.6138
MEM 2359.906250 1718984775.7169
MEM 2452.781250 1718984775.8180
MEM 1953.343750 1718984775.9188
MEM 1232.621094 1718984776.0196
MEM 1108.503906 1718984776.1218
MEM 1130.003906 1718984776.2258
MEM 1151.753906 1718984776.3298
MEM 1182.699219 1718984776.4306
MEM 1092.574219 1718984776.5348
MEM 1028.519531 1718984776.6356
MEM 1063.144531 1718984776.7378
MEM 1188.394531 1718984776.8418
MEM 1092.566406 1718984776.9426
MEM 1145.566406 1718984777.0458
MEM 1162.613281 1718984777.1466
MEM 1175.246094 1718984777.2498
MEM 1263.121094 1718984777.3540
MEM 1266.070312 1718984777.4548
MEM 1319.820312 1718984777.5556
MEM 1441.320312 1718984777.6564
MEM 1549.445312 1718984777.7572
MEM 1654.320312 1718984777.8579
MEM 1766.945312 1718984777.9618
MEM 1784.890625 1718984778.0629
MEM 1931.402344 1718984778.1658
MEM 2156.652344 1718984778.2698
MEM 1858.636719 1718984778.3706
MEM 1732.648438 1718984778.4738
MEM 1790.898438 1718984778.5763
MEM 2011.398438 1718984778.6771
MEM 2232.148438 1718984778.7780
MEM 2384.898438 1718984778.8819
MEM 2542.023438 1718984778.9858
MEM 2700.523438 1718984779.0898
MEM 2339.863281 1718984779.1907
MEM 2374.070312 1718984779.2938
MEM 2595.070312 1718984779.3978
MEM 2567.156250 1718984779.4986
MEM 2308.191406 1718984779.5995
MEM 2326.441406 1718984779.7018
MEM 2344.941406 1718984779.8059
MEM 2362.566406 1718984779.9098
MEM 2372.566406 1718984780.0116
MEM 2310.292969 1718984780.1138
MEM 2334.667969 1718984780.2167
MEM 2354.792969 1718984780.3175
MEM 2369.667969 1718984780.4179
MEM 2462.695312 1718984780.5187
MEM 1770.539062 1718984780.6195
MEM 1093.546875 1718984780.7218
MEM 1114.921875 1718984780.8246
MEM 1136.046875 1718984780.9258
MEM 1164.546875 1718984781.0298
MEM 1092.597656 1718984781.1338
MEM 1092.597656 1718984781.2378
MEM 1092.636719 1718984781.3388
MEM 1028.640625 1718984781.4418
MEM 1028.640625 1718984781.5458
MEM 1028.640625 1718984781.6467
MEM 1028.640625 1718984781.7475
MEM 1028.640625 1718984781.8483
MEM 1028.640625 1718984781.9492
MEM 1028.640625 1718984782.0499
MEM 1028.640625 1718984782.1507
MEM 1081.140625 1718984782.2515
MEM 1132.593750 1718984782.3523
MEM 1105.347656 1718984782.4531
MEM 1172.972656 1718984782.5578
MEM 1188.597656 1718984782.6587
MEM 1189.347656 1718984782.7618
MEM 1311.222656 1718984782.8658
MEM 1220.562500 1718984782.9665
MEM 1361.312500 1718984783.0698
MEM 1471.812500 1718984783.1739
MEM 1582.687500 1718984783.2778
MEM 1695.312500 1718984783.3818
MEM 1805.812500 1718984783.4858
MEM 1790.804688 1718984783.5868
MEM 2012.679688 1718984783.6898
MEM 2230.429688 1718984783.7906
MEM 1732.656250 1718984783.8938
MEM 1732.656250 1718984783.9978
MEM 1872.406250 1718984784.1018
MEM 2099.406250 1718984784.2058
MEM 2291.906250 1718984784.3098
MEM 2445.656250 1718984784.4138
MEM 2601.531250 1718984784.5166
MEM 2755.781250 1718984784.6179
MEM 2253.902344 1718984784.7218
MEM 2476.777344 1718984784.8258
MEM 2698.902344 1718984784.9298
MEM 2244.730469 1718984785.0307
MEM 2316.605469 1718984785.1338
MEM 2331.855469 1718984785.2352
MEM 2347.605469 1718984785.3360
MEM 2365.230469 1718984785.4378
MEM 2330.906250 1718984785.5387
MEM 2319.781250 1718984785.6418
MEM 2341.406250 1718984785.7458
MEM 2362.281250 1718984785.8498
MEM 2435.781250 1718984785.9508
MEM 2158.566406 1718984786.0534
MEM 1482.566406 1718984786.1538
MEM 1100.949219 1718984786.2548
MEM 1122.949219 1718984786.3578
MEM 1144.949219 1718984786.4618
MEM 1253.949219 1718984786.5658
MEM 1092.644531 1718984786.6699
MEM 1100.636719 1718984786.7707
MEM 1057.015625 1718984786.8738
MEM 1173.140625 1718984786.9778
MEM 1136.539062 1718984787.0787
MEM 1140.796875 1718984787.1819
MEM 1220.613281 1718984787.2843
MEM 1168.984375 1718984787.3852
MEM 1229.484375 1718984787.4860
MEM 1244.535156 1718984787.5868
MEM 1295.035156 1718984787.6898
MEM 1425.660156 1718984787.7907
MEM 1534.410156 1718984787.8938
MEM 1645.535156 1718984787.9979
MEM 1756.785156 1718984788.1018
MEM 1848.519531 1718984788.2026
MEM 1913.035156 1718984788.3059
MEM 2133.535156 1718984788.4098
