CMDLINE python3 scripts/generate_text.py
MEM 3500.828125 1719623357.1004
MEM 3500.828125 1719623357.2012
MEM 3500.828125 1719623357.3025
MEM 3500.828125 1719623357.4066
MEM 3500.828125 1719623357.5105
MEM 3500.828125 1719623357.6115
MEM 3535.578125 1719623357.7146
MEM 3613.328125 1719623357.8186
MEM 3732.828125 1719623357.9202
MEM 3696.773438 1719623358.0226
MEM 3676.769531 1719623358.1266
MEM 3826.769531 1719623358.2333
MEM 3879.019531 1719623358.3341
MEM 3781.652344 1719623358.4346
MEM 3734.898438 1719623358.5355
MEM 3673.667969 1719623358.6390
MEM 3709.917969 1719623358.7430
MEM 3748.417969 1719623358.8512
MEM 3773.167969 1719623358.9546
MEM 3776.917969 1719623359.0586
MEM 3780.667969 1719623359.1633
MEM 3584.566406 1719623359.2642
MEM 3644.691406 1719623359.3666
MEM 3644.691406 1719623359.4675
MEM 3668.191406 1719623359.5706
MEM 3706.953125 1719623359.6741
MEM 3607.679688 1719623359.7766
MEM 3612.679688 1719623359.8786
MEM 3612.679688 1719623359.9825
MEM 3612.679688 1719623360.0849
MEM 3612.679688 1719623360.1865
MEM 3612.679688 1719623360.2905
MEM 3612.679688 1719623360.3933
MEM 3612.679688 1719623360.4946
MEM 3612.679688 1719623360.5985
MEM 3644.179688 1719623360.7026
MEM 3654.796875 1719623360.8034
MEM 3622.652344 1719623360.9066
MEM 3740.777344 1719623361.0106
MEM 3740.777344 1719623361.1117
MEM 3757.152344 1719623361.2145
MEM 3738.050781 1719623361.3155
MEM 3676.804688 1719623361.4185
MEM 3676.804688 1719623361.5225
MEM 3676.804688 1719623361.6266
MEM 3676.804688 1719623361.7306
MEM 3676.804688 1719623361.8347
MEM 3676.804688 1719623361.9385
MEM 3676.804688 1719623362.0425
MEM 3676.804688 1719623362.1440
MEM 3676.804688 1719623362.2465
MEM 3676.804688 1719623362.3488
MEM 3713.027344 1719623362.4497
MEM 3740.777344 1719623362.5507
MEM 3752.527344 1719623362.6545
MEM 3788.296875 1719623362.7576
MEM 3692.789062 1719623362.8585
MEM 3692.789062 1719623362.9626
MEM 3692.789062 1719623363.0665
MEM 3692.789062 1719623363.1705
MEM 3692.789062 1719623363.2714
MEM 3692.789062 1719623363.3722
MEM 3692.789062 1719623363.4731
MEM 3692.789062 1719623363.5739
MEM 3692.789062 1719623363.6747
MEM 3756.789062 1719623363.7785
MEM 3833.289062 1719623363.8828
MEM 3920.789062 1719623363.9876
MEM 3832.917969 1719623364.0906
MEM 3806.210938 1719623364.1918
MEM 3963.460938 1719623364.3025
MEM 4004.585938 1719623364.4034
MEM 3982.546875 1719623364.5066
MEM 3760.437500 1719623364.6139
MEM 3797.187500 1719623364.7189
MEM 3834.687500 1719623364.8229
MEM 3867.437500 1719623364.9265
MEM 3873.937500 1719623365.0346
MEM 3878.187500 1719623365.1386
MEM 3623.796875 1719623365.2426
MEM 3743.046875 1719623365.3467
MEM 3743.046875 1719623365.4510
MEM 3759.171875 1719623365.5545
MEM 3737.574219 1719623365.6586
MEM 3696.070312 1719623365.7626
MEM 3710.945312 1719623365.8665
MEM 3710.945312 1719623365.9705
MEM 3710.945312 1719623366.0745
MEM 3710.945312 1719623366.1785
MEM 3710.945312 1719623366.2826
MEM 3710.945312 1719623366.3842
MEM 3710.945312 1719623366.4865
MEM 3710.945312 1719623366.5905
MEM 3710.945312 1719623366.6914
MEM 3743.074219 1719623366.7922
MEM 3761.523438 1719623366.8948
MEM 3799.144531 1719623366.9961
MEM 3839.019531 1719623367.0986
MEM 3843.644531 1719623367.2019
MEM 3867.769531 1719623367.3025
MEM 3828.378906 1719623367.4066
MEM 3774.972656 1719623367.5097
MEM 3774.972656 1719623367.6107
MEM 3774.972656 1719623367.7145
MEM 3774.972656 1719623367.8192
MEM 3774.972656 1719623367.9225
MEM 3774.972656 1719623368.0263
MEM 3774.972656 1719623368.1306
MEM 3774.972656 1719623368.2345
MEM 3774.972656 1719623368.3386
MEM 3747.066406 1719623368.4394
MEM 3839.085938 1719623368.5426
MEM 3839.085938 1719623368.6466
MEM 3861.460938 1719623368.7474
MEM 3791.074219 1719623368.8505
MEM 3791.074219 1719623368.9545
MEM 3791.074219 1719623369.0585
MEM 3791.074219 1719623369.1625
MEM 3791.074219 1719623369.2665
MEM 3791.074219 1719623369.3705
MEM 3791.074219 1719623369.4745
MEM 3791.074219 1719623369.5756
MEM 3845.949219 1719623369.6786
MEM 3926.949219 1719623369.7826
MEM 4016.824219 1719623369.8834
MEM 3976.625000 1719623369.9866
MEM 3951.738281 1719623370.0906
MEM 4035.488281 1719623370.1917
MEM 4042.238281 1719623370.2945
MEM 4059.363281 1719623370.3955
MEM 4012.058594 1719623370.4967
MEM 3810.425781 1719623370.5989
MEM 3844.425781 1719623370.7029
MEM 3881.175781 1719623370.8069
MEM 3917.175781 1719623370.9087
MEM 3927.425781 1719623371.0107
MEM 3931.300781 1719623371.1116
MEM 3745.152344 1719623371.2124
MEM 3779.789062 1719623371.3132
MEM 3797.039062 1719623371.4146
MEM 3805.789062 1719623371.5186
MEM 3777.125000 1719623371.6203
MEM 3739.218750 1719623371.7225
MEM 3765.093750 1719623371.8265
MEM 3765.093750 1719623371.9308
MEM 3765.093750 1719623372.0345
MEM 3765.093750 1719623372.1385
MEM 3765.093750 1719623372.2425
MEM 3765.093750 1719623372.3465
MEM 3765.093750 1719623372.4508
MEM 3765.093750 1719623372.5545
MEM 3765.093750 1719623372.6590
MEM 3825.718750 1719623372.7629
MEM 3822.765625 1719623372.8640
MEM 3797.222656 1719623372.9648
MEM 3893.218750 1719623373.0666
MEM 3893.218750 1719623373.1706
MEM 3907.343750 1719623373.2745
MEM 3869.214844 1719623373.3786
MEM 3829.230469 1719623373.4825
MEM 3829.230469 1719623373.5865
MEM 3829.230469 1719623373.6905
MEM 3829.230469 1719623373.7946
MEM 3829.230469 1719623373.8985
MEM 3829.230469 1719623374.0025
MEM 3829.230469 1719623374.1065
MEM 3829.230469 1719623374.2105
MEM 3829.230469 1719623374.3145
MEM 3829.230469 1719623374.4159
MEM 3879.351562 1719623374.5168
MEM 3893.226562 1719623374.6177
MEM 3907.726562 1719623374.7185
MEM 3875.230469 1719623374.8194
MEM 3845.230469 1719623374.9204
MEM 3845.230469 1719623375.0225
MEM 3845.230469 1719623375.1260
MEM 3845.230469 1719623375.2267
MEM 3845.230469 1719623375.3305
MEM 3845.230469 1719623375.4345
MEM 3845.230469 1719623375.5354
MEM 3864.105469 1719623375.6386
MEM 3937.855469 1719623375.7425
MEM 4006.230469 1719623375.8451
MEM 4055.480469 1719623375.9547
MEM 4066.230469 1719623376.0579
MEM 4087.105469 1719623376.1586
MEM 4015.968750 1719623376.2626
MEM 3960.742188 1719623376.3666
MEM 4064.492188 1719623376.4709
MEM 4087.617188 1719623376.5806
MEM 4086.867188 1719623376.6868
MEM 0.000000 1719623377.7976
MEM 0.000000 1719623377.9109
MEM 0.000000 1719623378.0155
MEM 0.000000 1719623378.1164
MEM 0.000000 1719623378.2172
MEM 0.000000 1719623378.3180
MEM 0.000000 1719623378.4186
MEM 0.000000 1719623378.5196
MEM 0.000000 1719623378.6230
MEM 0.000000 1719623378.7266
MEM 0.000000 1719623378.8346
MEM 0.000000 1719623378.9354
MEM 0.000000 1719623379.0385
MEM 0.000000 1719623379.1425
